file,year,scope,contest_type,district,agg_dem,agg_rep,snap_dem,snap_rep,agg_margin_pct,snap_margin_pct,delta_margin_pp,in_agg_only,in_snap_only,snapshot_untrusted
congressional_auditor_2016.json,2016,congressional,auditor,8,111717,209468,111142,208793,30.43,30.52,-0.08999999999999986,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,9,141363,147203,139609,144672,2.02,1.78,0.24,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,10,107548,210900,109915,207615,32.45,30.77,1.6800000000000033,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,11,163209,192281,163208,192277,8.18,8.18,0.0,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,12,181295,107234,181197,107091,-25.67,-25.71,0.03999999999999915,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,13,159989,152201,163656,157234,-2.49,-2.0,-0.4900000000000002,False,False,False
congressional_auditor_2016.json,2016,congressional,auditor,14,158553,147085,156487,150317,-3.75,-2.01,-1.7400000000000002,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,1,223184,160135,223183,160135,-16.45,-16.45,0.0,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,2,264859,145643,261775,145889,-29.04,-28.43,-0.6099999999999994,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,3,142282,213079,142279,213075,19.92,19.92,0.0,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,4,271154,124438,271154,124438,-37.09,-37.09,0.0,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,5,160283,232857,162485,234659,18.46,18.17,0.28999999999999915,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,6,219306,162107,216745,160027,-15.0,-15.05,0.05000000000000071,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,7,179515,213291,178664,212289,8.6,8.6,0.0,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,8,132612,254935,132878,254316,31.56,31.36,0.1999999999999993,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,9,165318,179395,162056,175649,4.08,4.03,0.04999999999999982,False,False,False
