file,year,contest_type,county,total_rows,geo_rows,matched_geo,unmatched_geo,non_geo,geo_match_pct,unmatched_examples
secretary_of_state_2004.json,2004,secretary_of_state,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
secretary_of_state_2004.json,2004,secretary_of_state,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
secretary_of_state_2004.json,2004,secretary_of_state,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
secretary_of_state_2004.json,2004,secretary_of_state,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
secretary_of_state_2008.json,2008,secretary_of_state,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
secretary_of_state_2008.json,2008,secretary_of_state,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
secretary_of_state_2008.json,2008,secretary_of_state,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
secretary_of_state_2008.json,2008,secretary_of_state,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
secretary_of_state_2020.json,2020,secretary_of_state,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
secretary_of_state_2020.json,2020,secretary_of_state,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
superintendent_2000.json,2000,superintendent,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
superintendent_2000.json,2000,superintendent,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
superintendent_2000.json,2000,superintendent,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
superintendent_2000.json,2000,superintendent,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
superintendent_2000.json,2000,superintendent,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
superintendent_2004.json,2004,superintendent,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
superintendent_2004.json,2004,superintendent,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
superintendent_2004.json,2004,superintendent,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
superintendent_2004.json,2004,superintendent,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
superintendent_2004.json,2004,superintendent,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
superintendent_2008.json,2008,superintendent,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
superintendent_2008.json,2008,superintendent,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
superintendent_2008.json,2008,superintendent,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
superintendent_2008.json,2008,superintendent,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
superintendent_2020.json,2020,superintendent,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
superintendent_2020.json,2020,superintendent,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
treasurer_2000.json,2000,treasurer,FORSYTH,100,100,98,2,0,98.0,FORSYTH - 104 UNKNOWN | FORSYTH - 406 UNKNOWN
treasurer_2000.json,2000,treasurer,MECKLENBURG,187,187,185,2,0,98.93,MECKLENBURG - 900 900 | MECKLENBURG - 901 901
treasurer_2000.json,2000,treasurer,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
treasurer_2000.json,2000,treasurer,STANLY,24,24,22,2,0,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
treasurer_2000.json,2000,treasurer,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
treasurer_2004.json,2004,treasurer,CHATHAM,23,23,21,2,0,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
treasurer_2004.json,2004,treasurer,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
treasurer_2004.json,2004,treasurer,SCOTLAND,10,10,8,2,0,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
treasurer_2004.json,2004,treasurer,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
treasurer_2004.json,2004,treasurer,WILSON,25,25,23,2,0,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
treasurer_2008.json,2008,treasurer,ALAMANCE,37,37,35,2,0,94.59,ALAMANCE - SOUTH BOONE | ALAMANCE - WEST BOONE SAT
treasurer_2008.json,2008,treasurer,MOORE,25,25,23,2,0,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
treasurer_2008.json,2008,treasurer,ROWAN,44,44,42,2,0,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
treasurer_2008.json,2008,treasurer,RUTHERFORD,17,17,15,2,0,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
treasurer_2020.json,2020,treasurer,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
treasurer_2020.json,2020,treasurer,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
us_senate_2002.json,2002,us_senate,CHATHAM,24,23,21,2,1,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
us_senate_2002.json,2002,us_senate,LINCOLN,30,29,27,2,1,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
us_senate_2002.json,2002,us_senate,SCOTLAND,11,10,8,2,1,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
us_senate_2002.json,2002,us_senate,STANLY,25,24,22,2,1,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
us_senate_2002.json,2002,us_senate,WILSON,26,25,23,2,1,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
us_senate_2004.json,2004,us_senate,CHATHAM,25,23,21,2,2,91.3,CHATHAM - 73 CAROLINA MEADOWS | CHATHAM - 79 MERRITTS CHAPEL
us_senate_2004.json,2004,us_senate,LINCOLN,32,29,27,2,3,93.1,LINCOLN - NB01 NORTH BROOK I | LINCOLN - NB02 NORTH BROOK II
us_senate_2004.json,2004,us_senate,SCOTLAND,12,10,8,2,2,80.0,SCOTLAND - 08 08 | SCOTLAND - 09 09
us_senate_2004.json,2004,us_senate,STANLY,27,24,22,2,3,91.67,STANLY - 0001 ALBEMARLE NUMBER 1 | STANLY - 0006 ALBEMARLE NUMBER 6
us_senate_2004.json,2004,us_senate,WILSON,28,25,23,2,3,92.0,WILSON - PRWF WILSON F | WILSON - PRWG WILSON G
us_senate_2008.json,2008,us_senate,GRANVILLE,19,15,13,2,4,86.67,GRANVILLE - WEST OXFORD ELEM. | GRANVILLE - WILTON
us_senate_2008.json,2008,us_senate,MOORE,28,25,23,2,3,92.0,MOORE - PHA - PINEHURST A | MOORE - WKWD - WEST KNOLLWOOD
us_senate_2008.json,2008,us_senate,ROWAN,48,44,42,2,4,95.45,ROWAN - NORTH GRANITE QUARRY | ROWAN - SOUTH GRANITE QUARRY
us_senate_2008.json,2008,us_senate,RUTHERFORD,21,17,15,2,4,88.24,RUTHERFORD - DANIELTOWN-SULPHUR SPRING | RUTHERFORD - DUNCAN CREEK-GOLDEN VALLE
us_senate_2008.json,2008,us_senate,WAYNE,35,31,29,2,4,93.55,WAYNE - 30 | WAYNE - UNIVERSAL
us_senate_2010.json,2010,us_senate,WAYNE,35,31,29,2,4,93.55,WAYNE - 30 | WAYNE - UNIVERSAL
us_senate_2020.json,2020,us_senate,EDGECOMBE,23,23,21,2,0,91.3,EDGECOMBE - DET OF SOCIAL SERVICES | EDGECOMBE - PINES CHAP FELLSHIP HALL
us_senate_2020.json,2020,us_senate,HERTFORD,15,15,13,2,0,86.67,HERTFORD - BOE OFFICE | HERTFORD - MURFREE CNTR
us_senate_2022.json,2022,us_senate,LEE,12,12,10,2,0,83.33,LEE - LEE COUNTY BOE | LEE - MCSWAIN CENTER
us_senate_2022.json,2022,us_senate,NEW HANOVER,43,43,41,2,0,95.35,NEW HANOVER - W28 | NEW HANOVER - W32
us_senate_2022.json,2022,us_senate,SURRY,25,25,23,2,0,92.0,SURRY - DBOS | SURRY - MAOS
agriculture_commissioner_2000.json,2000,agriculture_commissioner,ALAMANCE,37,37,36,1,0,97.3,ALAMANCE - 03WS WEST BOONE-SAT
agriculture_commissioner_2000.json,2000,agriculture_commissioner,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGH HIGHTOWERS
agriculture_commissioner_2000.json,2000,agriculture_commissioner,DAVIDSON,42,42,41,1,0,97.62,DAVIDSON - 02 ABBOTTS CR #02
agriculture_commissioner_2000.json,2000,agriculture_commissioner,FRANKLIN,15,15,14,1,0,93.33,FRANKLIN - 04 WEST YOUNGSVILLE
agriculture_commissioner_2000.json,2000,agriculture_commissioner,GRANVILLE,14,14,13,1,0,92.86,GRANVILLE - BRAS BRASSFIELD
agriculture_commissioner_2000.json,2000,agriculture_commissioner,GUILFORD,156,156,155,1,0,99.36,GUILFORD - G40A G40A
agriculture_commissioner_2000.json,2000,agriculture_commissioner,HENDERSON,31,31,30,1,0,96.77,HENDERSON - CV CAROLINA VILLAGE
agriculture_commissioner_2000.json,2000,agriculture_commissioner,LINCOLN,21,21,20,1,0,95.24,LINCOLN - NB02 NORTH BROOK II
agriculture_commissioner_2000.json,2000,agriculture_commissioner,MOORE,23,23,22,1,0,95.65,MOORE - PHA PINEHURST A
agriculture_commissioner_2000.json,2000,agriculture_commissioner,ROBESON,41,41,40,1,0,97.56,ROBESON - 31 NORTH ST PAULS
agriculture_commissioner_2000.json,2000,agriculture_commissioner,WAYNE,30,30,29,1,0,96.67,WAYNE - 30 SOUTHERN ACADEMY
agriculture_commissioner_2000.json,2000,agriculture_commissioner,WILKES,29,29,28,1,0,96.55,WILKES - 116 MULBERRY #3
agriculture_commissioner_2004.json,2004,agriculture_commissioner,ALAMANCE,37,37,36,1,0,97.3,ALAMANCE - 03WS WEST BOONE-SAT
agriculture_commissioner_2004.json,2004,agriculture_commissioner,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGH HIGHTOWERS
agriculture_commissioner_2004.json,2004,agriculture_commissioner,CATAWBA,41,41,40,1,0,97.56,CATAWBA - 42 CENTRAL
agriculture_commissioner_2004.json,2004,agriculture_commissioner,DAVIDSON,43,42,41,1,1,97.62,DAVIDSON - 02 ABBOTTS CR #02
agriculture_commissioner_2004.json,2004,agriculture_commissioner,DURHAM,55,55,54,1,0,98.18,DURHAM - 300 30B SOUTHERN HIGH SCHOOL
agriculture_commissioner_2004.json,2004,agriculture_commissioner,FRANKLIN,18,17,16,1,1,94.12,FRANKLIN - 04 WEST YOUNGSVILLE
agriculture_commissioner_2004.json,2004,agriculture_commissioner,GRANVILLE,15,14,13,1,1,92.86,GRANVILLE - BRAS BRASSFIELD
agriculture_commissioner_2004.json,2004,agriculture_commissioner,GUILFORD,159,159,158,1,0,99.37,GUILFORD - G40A G40A
agriculture_commissioner_2004.json,2004,agriculture_commissioner,HENDERSON,35,34,33,1,1,97.06,HENDERSON - CV CAROLINA VILLAGE
agriculture_commissioner_2004.json,2004,agriculture_commissioner,MOORE,24,24,23,1,0,95.83,MOORE - PHA PINEHURST A
agriculture_commissioner_2004.json,2004,agriculture_commissioner,ROBESON,41,41,40,1,0,97.56,ROBESON - 31 NORTH ST PAULS
agriculture_commissioner_2004.json,2004,agriculture_commissioner,ROWAN,46,46,45,1,0,97.83,ROWAN - 46 SOUTH GRANITE QUARRY
agriculture_commissioner_2004.json,2004,agriculture_commissioner,UNION,45,45,44,1,0,97.78,UNION - 046 WAXHAW BIBLE CHURCH
agriculture_commissioner_2004.json,2004,agriculture_commissioner,WAYNE,31,30,29,1,1,96.67,WAYNE - 30 SA 30 - SOUTHERN ACADEMY
agriculture_commissioner_2004.json,2004,agriculture_commissioner,WILKES,30,29,28,1,1,96.55,WILKES - 116 MULBERRY #3
agriculture_commissioner_2008.json,2008,agriculture_commissioner,BRUNSWICK,23,23,22,1,0,95.65,BRUNSWICK - SHINGLETREE I
agriculture_commissioner_2008.json,2008,agriculture_commissioner,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGHTOWERS
agriculture_commissioner_2008.json,2008,agriculture_commissioner,CHATHAM,19,19,18,1,0,94.74,CHATHAM - CAROLINA MEADOWS
agriculture_commissioner_2008.json,2008,agriculture_commissioner,HENDERSON,35,35,34,1,0,97.14,HENDERSON - CAROLINA VILLAGE
agriculture_commissioner_2008.json,2008,agriculture_commissioner,NEW HANOVER,43,43,42,1,0,97.67,NEW HANOVER - W28
agriculture_commissioner_2008.json,2008,agriculture_commissioner,NORTHAMPTON,18,18,17,1,0,94.44,NORTHAMPTON - REHOBETH
agriculture_commissioner_2008.json,2008,agriculture_commissioner,PERSON,14,14,13,1,0,92.86,PERSON - BUSHY FORK
agriculture_commissioner_2008.json,2008,agriculture_commissioner,WAYNE,30,30,29,1,0,96.67,WAYNE - 30
agriculture_commissioner_2012.json,2012,agriculture_commissioner,BRUNSWICK,26,26,25,1,0,96.15,BRUNSWICK - 04C_BELVILLE 3
agriculture_commissioner_2012.json,2012,agriculture_commissioner,CASWELL,9,9,8,1,0,88.89,CASWELL - HIGH_HIGHTOWERS
agriculture_commissioner_2012.json,2012,agriculture_commissioner,CHATHAM,19,19,18,1,0,94.74,CHATHAM - 73_CAROLINA MEADOWS
agriculture_commissioner_2012.json,2012,agriculture_commissioner,HENDERSON,34,34,33,1,0,97.06,HENDERSON - CV_CAROLINA VILLAGE
agriculture_commissioner_2012.json,2012,agriculture_commissioner,NEW HANOVER,43,43,42,1,0,97.67,NEW HANOVER - W28
agriculture_commissioner_2012.json,2012,agriculture_commissioner,ROBESON,42,42,41,1,0,97.62,ROBESON - 31_NORTH ST PAULS
agriculture_commissioner_2012.json,2012,agriculture_commissioner,WAYNE,30,30,29,1,0,96.67,WAYNE - 30
agriculture_commissioner_2016.json,2016,agriculture_commissioner,BRUNSWICK,29,26,25,1,3,96.15,BRUNSWICK - 04C1
agriculture_commissioner_2016.json,2016,agriculture_commissioner,HENDERSON,38,35,34,1,3,97.14,HENDERSON - CV
agriculture_commissioner_2016.json,2016,agriculture_commissioner,MOORE,33,26,25,1,7,96.15,MOORE - WKWD
agriculture_commissioner_2016.json,2016,agriculture_commissioner,NEW HANOVER,50,43,42,1,7,97.67,NEW HANOVER - W28
agriculture_commissioner_2016.json,2016,agriculture_commissioner,PAMLICO,13,10,9,1,3,90.0,PAMLICO - 4MSIC
agriculture_commissioner_2016.json,2016,agriculture_commissioner,PERSON,11,11,10,1,0,90.91,PERSON - RCTL
agriculture_commissioner_2016.json,2016,agriculture_commissioner,WAYNE,39,30,29,1,9,96.67,WAYNE - 30
agriculture_commissioner_2020.json,2020,agriculture_commissioner,HENDERSON,35,35,34,1,0,97.14,HENDERSON - CV
agriculture_commissioner_2020.json,2020,agriculture_commissioner,NEW HANOVER,43,43,42,1,0,97.67,NEW HANOVER - W28
agriculture_commissioner_2020.json,2020,agriculture_commissioner,PAMLICO,10,10,9,1,0,90.0,PAMLICO - 4MSIC
agriculture_commissioner_2020.json,2020,agriculture_commissioner,PERSON,11,11,10,1,0,90.91,PERSON - RCTL
agriculture_commissioner_2020.json,2020,agriculture_commissioner,SURRY,24,24,23,1,0,95.83,SURRY - 31
agriculture_commissioner_2024.json,2024,agriculture_commissioner,HENDERSON,35,35,34,1,0,97.14,HENDERSON - CV
agriculture_commissioner_2024.json,2024,agriculture_commissioner,HOKE,16,16,15,1,0,93.75,HOKE - BOE
attorney_general_2000.json,2000,attorney_general,ALAMANCE,37,37,36,1,0,97.3,ALAMANCE - 03WS WEST BOONE-SAT
attorney_general_2000.json,2000,attorney_general,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGH HIGHTOWERS
attorney_general_2000.json,2000,attorney_general,DAVIDSON,42,42,41,1,0,97.62,DAVIDSON - 02 ABBOTTS CR #02
attorney_general_2000.json,2000,attorney_general,FRANKLIN,15,15,14,1,0,93.33,FRANKLIN - 04 WEST YOUNGSVILLE
attorney_general_2000.json,2000,attorney_general,GRANVILLE,14,14,13,1,0,92.86,GRANVILLE - BRAS BRASSFIELD
attorney_general_2000.json,2000,attorney_general,GUILFORD,156,156,155,1,0,99.36,GUILFORD - G40A G40A
attorney_general_2000.json,2000,attorney_general,HENDERSON,31,31,30,1,0,96.77,HENDERSON - CV CAROLINA VILLAGE
attorney_general_2000.json,2000,attorney_general,LINCOLN,21,21,20,1,0,95.24,LINCOLN - NB02 NORTH BROOK II
attorney_general_2000.json,2000,attorney_general,MOORE,23,23,22,1,0,95.65,MOORE - PHA PINEHURST A
attorney_general_2000.json,2000,attorney_general,ROBESON,41,41,40,1,0,97.56,ROBESON - 31 NORTH ST PAULS
attorney_general_2000.json,2000,attorney_general,WAYNE,30,30,29,1,0,96.67,WAYNE - 30 SOUTHERN ACADEMY
attorney_general_2000.json,2000,attorney_general,WILKES,29,29,28,1,0,96.55,WILKES - 116 MULBERRY #3
attorney_general_2004.json,2004,attorney_general,ALAMANCE,37,37,36,1,0,97.3,ALAMANCE - 03WS WEST BOONE-SAT
attorney_general_2004.json,2004,attorney_general,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGH HIGHTOWERS
attorney_general_2004.json,2004,attorney_general,CATAWBA,41,41,40,1,0,97.56,CATAWBA - 42 CENTRAL
attorney_general_2004.json,2004,attorney_general,DAVIDSON,43,42,41,1,1,97.62,DAVIDSON - 02 ABBOTTS CR #02
attorney_general_2004.json,2004,attorney_general,DURHAM,55,55,54,1,0,98.18,DURHAM - 300 30B SOUTHERN HIGH SCHOOL
attorney_general_2004.json,2004,attorney_general,FRANKLIN,18,17,16,1,1,94.12,FRANKLIN - 04 WEST YOUNGSVILLE
attorney_general_2004.json,2004,attorney_general,GRANVILLE,15,14,13,1,1,92.86,GRANVILLE - BRAS BRASSFIELD
attorney_general_2004.json,2004,attorney_general,GUILFORD,159,159,158,1,0,99.37,GUILFORD - G40A G40A
attorney_general_2004.json,2004,attorney_general,HENDERSON,35,34,33,1,1,97.06,HENDERSON - CV CAROLINA VILLAGE
attorney_general_2004.json,2004,attorney_general,MOORE,24,24,23,1,0,95.83,MOORE - PHA PINEHURST A
attorney_general_2004.json,2004,attorney_general,ROBESON,41,41,40,1,0,97.56,ROBESON - 31 NORTH ST PAULS
attorney_general_2004.json,2004,attorney_general,ROWAN,46,46,45,1,0,97.83,ROWAN - 46 SOUTH GRANITE QUARRY
attorney_general_2004.json,2004,attorney_general,UNION,46,45,44,1,1,97.78,UNION - 046 WAXHAW BIBLE CHURCH
attorney_general_2004.json,2004,attorney_general,WAYNE,31,30,29,1,1,96.67,WAYNE - 30 SA 30 - SOUTHERN ACADEMY
attorney_general_2004.json,2004,attorney_general,WILKES,30,29,28,1,1,96.55,WILKES - 116 MULBERRY #3
attorney_general_2008.json,2008,attorney_general,BRUNSWICK,23,23,22,1,0,95.65,BRUNSWICK - SHINGLETREE I
attorney_general_2008.json,2008,attorney_general,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGHTOWERS
attorney_general_2008.json,2008,attorney_general,CHATHAM,19,19,18,1,0,94.74,CHATHAM - CAROLINA MEADOWS
attorney_general_2008.json,2008,attorney_general,HENDERSON,35,35,34,1,0,97.14,HENDERSON - CAROLINA VILLAGE
attorney_general_2008.json,2008,attorney_general,NEW HANOVER,43,43,42,1,0,97.67,NEW HANOVER - W28
attorney_general_2008.json,2008,attorney_general,NORTHAMPTON,18,18,17,1,0,94.44,NORTHAMPTON - REHOBETH
attorney_general_2008.json,2008,attorney_general,PERSON,14,14,13,1,0,92.86,PERSON - BUSHY FORK
attorney_general_2008.json,2008,attorney_general,WAYNE,30,30,29,1,0,96.67,WAYNE - 30
attorney_general_2012.json,2012,attorney_general,BRUNSWICK,26,26,25,1,0,96.15,BRUNSWICK - 04C_BELVILLE 3
attorney_general_2012.json,2012,attorney_general,CASWELL,9,9,8,1,0,88.89,CASWELL - HIGH_HIGHTOWERS
attorney_general_2012.json,2012,attorney_general,CHATHAM,19,19,18,1,0,94.74,CHATHAM - 73_CAROLINA MEADOWS
attorney_general_2012.json,2012,attorney_general,HENDERSON,34,34,33,1,0,97.06,HENDERSON - CV_CAROLINA VILLAGE
attorney_general_2012.json,2012,attorney_general,NEW HANOVER,43,43,42,1,0,97.67,NEW HANOVER - W28
attorney_general_2012.json,2012,attorney_general,ROBESON,42,42,41,1,0,97.62,ROBESON - 31_NORTH ST PAULS
attorney_general_2012.json,2012,attorney_general,WAYNE,30,30,29,1,0,96.67,WAYNE - 30
attorney_general_2016.json,2016,attorney_general,BRUNSWICK,29,26,25,1,3,96.15,BRUNSWICK - 04C1
attorney_general_2016.json,2016,attorney_general,HENDERSON,38,35,34,1,3,97.14,HENDERSON - CV
attorney_general_2016.json,2016,attorney_general,MOORE,33,26,25,1,7,96.15,MOORE - WKWD
attorney_general_2016.json,2016,attorney_general,NEW HANOVER,50,43,42,1,7,97.67,NEW HANOVER - W28
attorney_general_2016.json,2016,attorney_general,PAMLICO,13,10,9,1,3,90.0,PAMLICO - 4MSIC
attorney_general_2016.json,2016,attorney_general,PERSON,11,11,10,1,0,90.91,PERSON - RCTL
attorney_general_2016.json,2016,attorney_general,WAYNE,39,30,29,1,9,96.67,WAYNE - 30
attorney_general_2020.json,2020,attorney_general,HENDERSON,35,35,34,1,0,97.14,HENDERSON - CV
attorney_general_2020.json,2020,attorney_general,NEW HANOVER,43,43,42,1,0,97.67,NEW HANOVER - W28
attorney_general_2020.json,2020,attorney_general,PAMLICO,10,10,9,1,0,90.0,PAMLICO - 4MSIC
attorney_general_2020.json,2020,attorney_general,PERSON,11,11,10,1,0,90.91,PERSON - RCTL
attorney_general_2020.json,2020,attorney_general,SURRY,24,24,23,1,0,95.83,SURRY - 31
attorney_general_2024.json,2024,attorney_general,HENDERSON,35,35,34,1,0,97.14,HENDERSON - CV
attorney_general_2024.json,2024,attorney_general,HOKE,16,16,15,1,0,93.75,HOKE - BOE
auditor_2000.json,2000,auditor,ALAMANCE,37,37,36,1,0,97.3,ALAMANCE - 03WS WEST BOONE-SAT
auditor_2000.json,2000,auditor,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGH HIGHTOWERS
auditor_2000.json,2000,auditor,DAVIDSON,42,42,41,1,0,97.62,DAVIDSON - 02 ABBOTTS CR #02
auditor_2000.json,2000,auditor,FRANKLIN,15,15,14,1,0,93.33,FRANKLIN - 04 WEST YOUNGSVILLE
auditor_2000.json,2000,auditor,GRANVILLE,14,14,13,1,0,92.86,GRANVILLE - BRAS BRASSFIELD
auditor_2000.json,2000,auditor,GUILFORD,156,156,155,1,0,99.36,GUILFORD - G40A G40A
auditor_2000.json,2000,auditor,HENDERSON,31,31,30,1,0,96.77,HENDERSON - CV CAROLINA VILLAGE
auditor_2000.json,2000,auditor,LINCOLN,21,21,20,1,0,95.24,LINCOLN - NB02 NORTH BROOK II
auditor_2000.json,2000,auditor,MOORE,23,23,22,1,0,95.65,MOORE - PHA PINEHURST A
auditor_2000.json,2000,auditor,ROBESON,41,41,40,1,0,97.56,ROBESON - 31 NORTH ST PAULS
auditor_2000.json,2000,auditor,WAYNE,30,30,29,1,0,96.67,WAYNE - 30 SOUTHERN ACADEMY
auditor_2000.json,2000,auditor,WILKES,29,29,28,1,0,96.55,WILKES - 116 MULBERRY #3
auditor_2004.json,2004,auditor,ALAMANCE,37,37,36,1,0,97.3,ALAMANCE - 03WS WEST BOONE-SAT
auditor_2004.json,2004,auditor,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGH HIGHTOWERS
auditor_2004.json,2004,auditor,CATAWBA,41,41,40,1,0,97.56,CATAWBA - 42 CENTRAL
auditor_2004.json,2004,auditor,DAVIDSON,43,42,41,1,1,97.62,DAVIDSON - 02 ABBOTTS CR #02
auditor_2004.json,2004,auditor,DURHAM,55,55,54,1,0,98.18,DURHAM - 300 30B SOUTHERN HIGH SCHOOL
auditor_2004.json,2004,auditor,FRANKLIN,18,17,16,1,1,94.12,FRANKLIN - 04 WEST YOUNGSVILLE
auditor_2004.json,2004,auditor,GRANVILLE,15,14,13,1,1,92.86,GRANVILLE - BRAS BRASSFIELD
auditor_2004.json,2004,auditor,GUILFORD,159,159,158,1,0,99.37,GUILFORD - G40A G40A
auditor_2004.json,2004,auditor,HENDERSON,35,34,33,1,1,97.06,HENDERSON - CV CAROLINA VILLAGE
auditor_2004.json,2004,auditor,MOORE,24,24,23,1,0,95.83,MOORE - PHA PINEHURST A
auditor_2004.json,2004,auditor,ROBESON,41,41,40,1,0,97.56,ROBESON - 31 NORTH ST PAULS
auditor_2004.json,2004,auditor,ROWAN,46,46,45,1,0,97.83,ROWAN - 46 SOUTH GRANITE QUARRY
auditor_2004.json,2004,auditor,UNION,46,45,44,1,1,97.78,UNION - 046 WAXHAW BIBLE CHURCH
auditor_2004.json,2004,auditor,WAYNE,31,30,29,1,1,96.67,WAYNE - 30 SA 30 - SOUTHERN ACADEMY
auditor_2004.json,2004,auditor,WILKES,30,29,28,1,1,96.55,WILKES - 116 MULBERRY #3
auditor_2008.json,2008,auditor,BRUNSWICK,23,23,22,1,0,95.65,BRUNSWICK - SHINGLETREE I
auditor_2008.json,2008,auditor,CASWELL,10,10,9,1,0,90.0,CASWELL - HIGHTOWERS
auditor_2008.json,2008,auditor,CHATHAM,19,19,18,1,0,94.74,CHATHAM - CAROLINA MEADOWS
auditor_2008.json,2008,auditor,HENDERSON,35,35,34,1,0,97.14,HENDERSON - CAROLINA VILLAGE
auditor_2008.json,2008,auditor,NEW HANOVER,43,43,42,1,0,97.67,NEW HANOVER - W28
auditor_2008.json,2008,auditor,NORTHAMPTON,18,18,17,1,0,94.44,NORTHAMPTON - REHOBETH
auditor_2008.json,2008,auditor,PERSON,14,14,13,1,0,92.86,PERSON - BUSHY FORK
auditor_2008.json,2008,auditor,WAYNE,30,30,29,1,0,96.67,WAYNE - 30
