block_geoid00,county_fips_2000,place_fips_2000,cd106_2000,sldu_2000,sldl_2000,vtd_code_2000,vap_count_2000
370010205001040,001,99999,05,21,25,127,0
370010205001041,001,09060,05,21,25,127,25
370010205001042,001,09060,05,21,25,127,43
370010205001043,001,09060,05,21,25,127,52
370010205001044,001,09060,05,21,25,127,12
370010205001045,001,09060,05,21,25,127,31
370010205001046,001,09060,05,21,25,127,49
370010205001047,001,09060,05,21,25,127,25
370010205001048,001,09060,05,21,25,127,10
370010205001049,001,09060,05,21,25,127,19
370010205001050,001,09060,05,21,25,127,29
370010205001051,001,09060,05,21,25,127,29
370010205001052,001,09060,05,21,25,127,0
370010205001053,001,09060,05,21,25,127,0
370010205001054,001,09060,05,21,25,127,9
370010205001055,001,09060,05,21,25,127,50
370010205001056,001,09060,05,21,25,127,33
370010205001057,001,09060,05,21,25,127,15
370010205001058,001,09060,05,21,25,127,10
370010205001999,001,26460,05,21,25,127,0
370010205002000,001,09060,05,21,25,12N,51
370010205002001,001,09060,05,21,25,12N,61
370010205002002,001,09060,05,21,25,12N,59
370010205002003,001,09060,05,21,25,127,70
370010205002004,001,09060,05,21,25,127,33
370010205002005,001,09060,05,21,25,127,3
370010205002006,001,09060,05,21,25,127,38
370010205002007,001,09060,05,21,25,127,33
370010205002008,001,09060,05,21,25,127,0
370010205002009,001,09060,05,21,25,127,46
370010205002010,001,09060,05,21,25,127,15
370010205002011,001,09060,05,21,25,127,39
370010205002012,001,09060,05,21,25,127,12
370010205002013,001,09060,05,21,25,127,23
370010205002014,001,09060,05,21,25,127,46
370010205002015,001,09060,05,21,25,127,9
370010205002016,001,09060,05,21,25,127,0
370010205002017,001,09060,05,21,25,127,0
370010205002018,001,09060,05,21,25,127,0
370010205002019,001,09060,05,21,25,127,15
370010205002020,001,09060,05,21,25,12N,13
370010205002021,001,09060,05,21,25,12N,0
370010205002022,001,09060,05,21,25,12N,119
370010205003000,001,09060,05,21,25,127,0
370010205003001,001,09060,05,21,25,127,42
370010205003002,001,09060,05,21,25,127,0
370010205003003,001,09060,05,21,25,127,4
370010205003004,001,09060,05,21,25,127,69
370010205003005,001,09060,05,21,25,127,12
370010205003006,001,09060,05,21,25,127,73
370010205003007,001,09060,05,21,25,127,71
370010205003008,001,09060,05,21,25,127,12
370010205003009,001,26460,05,21,25,127,0
370010205003010,001,09060,05,21,25,127,0
370010205003011,001,09060,05,21,25,127,0
370010205003012,001,26460,05,21,25,127,40
370010205003013,001,26460,05,21,25,127,14
370010205003014,001,26460,05,21,25,127,15
370010205003015,001,26460,05,21,25,127,12
370010205003016,001,26460,05,21,25,127,8
370010205003017,001,26460,05,21,25,127,8
370010205003018,001,26460,05,21,25,035,0
370010205003019,001,26460,05,21,25,035,8
370010205003020,001,26460,05,21,25,035,200
370010205003021,001,26460,05,21,25,035,21
370010205003022,001,26460,05,21,25,035,26
370010205003023,001,26460,05,21,25,035,40
370010205003024,001,26460,05,21,25,035,23
370010205003025,001,26460,05,21,25,035,61
370010205003026,001,26460,05,21,25,035,18
370010205003027,001,26460,05,21,25,035,18
370010205003028,001,26460,05,21,25,035,18
370010205003029,001,26460,05,21,25,035,23
370010205003030,001,26460,05,21,25,035,14
370010205003031,001,26460,05,21,25,035,19
370010205003032,001,26460,05,21,25,035,24
370010205003033,001,26460,05,21,25,035,7
370010205003034,001,26460,05,21,25,035,45
370010205003035,001,26460,05,21,25,035,24
370010205003036,001,26460,05,21,25,035,5
370010205003037,001,26460,05,21,25,035,50
370010205003038,001,26460,05,21,25,035,19
370010205003039,001,26460,05,21,25,035,10
370010205003040,001,21100,05,21,25,035,48
370010205003041,001,21100,05,21,25,035,41
370010205003042,001,26460,05,21,25,035,0
370010205003043,001,26460,05,21,25,124,0
370010205003044,001,26460,05,21,25,127,0
370010205003045,001,26460,05,21,25,127,41
370010205003046,001,26460,05,21,25,127,23
370010205003047,001,26460,05,21,25,127,13
370010205003048,001,26460,05,21,25,127,27
370010205003049,001,26460,05,21,25,127,0
370010205003050,001,26460,05,21,25,124,0
370010205003051,001,26460,05,21,25,03C,0
370010205003052,001,09060,05,21,25,127,0
370010205003053,001,09060,05,21,25,127,0
370010205003054,001,26460,05,21,25,127,0
370010205003055,001,26460,05,21,25,127,5
370010205003056,001,26460,05,21,25,127,0
370010205003057,001,09060,05,21,25,127,0
370010205003058,001,09060,05,21,25,127,27
370010205003059,001,09060,05,21,25,127,12
370010205003060,001,09060,05,21,25,127,75
370010205003061,001,09060,05,21,25,127,15
370010205003062,001,21100,05,21,25,035,13
370010205003063,001,09060,05,21,25,03C,0
370010205004000,001,09060,05,21,25,124,0
370010205004001,001,09060,05,21,25,124,0
370010205004002,001,26460,05,21,25,124,85
370010205004003,001,09060,05,21,25,124,11
370010205004004,001,09060,05,21,25,124,0
370010205004005,001,26460,05,21,25,124,56
370010205004006,001,26460,05,21,25,124,117
370010205004007,001,26460,05,21,25,124,54
370010205004008,001,26460,05,21,25,124,28
370010205004009,001,09060,05,21,25,124,18
370010205004010,001,09060,05,21,25,124,76
370010205004011,001,09060,05,21,25,124,10
370010205004012,001,09060,05,21,25,03C,16
370010205004013,001,09060,05,21,25,03C,14
370010205004014,001,26460,05,21,25,03C,19
370010205004015,001,26460,05,21,25,03C,56
370010205004016,001,26460,05,21,25,03C,6
370010205004017,001,26460,05,21,25,03C,10
370010205004018,001,09060,05,21,25,03C,0
370010205004019,001,26460,05,21,25,03C,0
370010205004020,001,09060,05,21,25,03C,0
370010205004021,001,26460,05,21,25,03C,2
370010205004022,001,26460,05,21,25,03C,0
370010205004023,001,09060,05,21,25,03C,7
370010205004024,001,26460,05,21,25,03C,0
370010205004025,001,09060,05,21,25,03C,68
370010205004026,001,09060,05,21,25,03C,0
370010205004027,001,09060,05,21,25,124,0
370010205004028,001,09060,05,21,25,124,0
370010205004029,001,09060,05,21,25,03C,22
370010205004030,001,09060,05,21,25,03C,24
370010205004031,001,09060,05,21,25,03C,19
370010205004032,001,09060,05,21,25,03C,24
370010205004033,001,09060,05,21,25,03C,30
370010205004034,001,09060,05,21,25,03C,21
370010205004035,001,09060,05,21,25,124,3
370010205004036,001,09060,05,21,25,124,35
370010205004037,001,09060,05,21,25,124,15
370010205004038,001,09060,05,21,25,124,17
370010205004039,001,09060,05,21,25,124,21
370010205004040,001,09060,05,21,25,124,32
370010205004041,001,09060,05,21,25,124,29
370010205004042,001,09060,05,21,25,124,27
370010205004043,001,09060,05,21,25,124,20
370010205004044,001,26460,05,21,25,124,0
370010205004045,001,09060,05,21,25,124,2
370010206001000,001,09060,05,21,25,124,33
370010206001001,001,09060,05,21,25,124,51
370010206001002,001,09060,05,21,25,124,29
370010206001003,001,09060,05,21,25,124,20
370010206001004,001,09060,05,21,25,124,28
370010206001005,001,09060,05,21,25,124,41
370010206001006,001,09060,05,21,25,124,46
370010206001007,001,09060,05,21,25,124,26
370010206001008,001,09060,05,21,25,124,22
370010206001009,001,09060,05,21,25,124,16
370010206001010,001,09060,05,21,25,124,20
370010206001011,001,09060,05,21,25,124,43
370010206001012,001,09060,05,21,25,124,43
370010206001013,001,09060,05,21,25,124,10
370010206001014,001,09060,05,21,25,124,12
370010206001015,001,09060,05,21,25,124,26
370010206001016,001,09060,05,21,25,124,11
370010206001017,001,09060,05,21,25,124,13
370010206002000,001,09060,05,21,25,124,47
370010206002001,001,26460,05,21,25,124,10
370010206002002,001,26460,05,21,25,124,0
370010206002003,001,09060,05,21,25,124,20
370010206002004,001,09060,05,21,25,124,18
370010206002005,001,09060,05,21,25,124,39
370010206002006,001,09060,05,21,25,124,34
370010206002007,001,09060,05,21,25,124,23
370010206002008,001,09060,05,21,25,124,50
370010206002009,001,09060,05,21,25,124,78
370010206002010,001,09060,05,21,25,124,0
370010206002011,001,09060,05,21,25,124,27
370010206002012,001,09060,05,21,25,124,16
370010206002013,001,09060,05,21,25,124,16
370010206002014,001,09060,05,21,25,124,16
370010206002015,001,26460,05,21,25,124,6
370010206002016,001,26460,05,21,25,124,4
370010206002017,001,09060,05,21,25,124,12
370010206002018,001,09060,05,21,25,124,28
370010206002019,001,09060,05,21,25,124,18
370010206002020,001,09060,05,21,25,124,50
370010206002021,001,09060,05,21,25,124,126
370010206002022,001,09060,05,21,25,124,13
370010206002023,001,09060,05,21,25,124,28
370010206002024,001,09060,05,21,25,124,12
370010206002025,001,09060,05,21,25,124,9
370010206002026,001,09060,05,21,25,124,5
370010206002027,001,09060,05,21,25,124,7
370010206002028,001,09060,05,21,25,124,38
370010206002029,001,09060,05,21,25,124,8
370010206002030,001,09060,05,21,25,124,27
370010206002031,001,09060,05,21,25,124,33
370010206002032,001,09060,05,21,25,126,79
370010206002033,001,09060,05,21,25,126,110
370010206002034,001,09060,05,21,25,126,0
370010206003000,001,09060,05,21,25,126,39
370010206003001,001,09060,05,21,25,126,87
370010206003002,001,09060,05,21,25,126,19
370010206003003,001,09060,05,21,25,126,6
370010206003004,001,09060,05,21,25,126,48
370010206003005,001,09060,05,21,25,126,28
370010206003006,001,09060,05,21,25,126,45
370010206003007,001,09060,05,21,25,126,25
370010206003008,001,09060,05,21,25,126,44
370010206003009,001,09060,05,21,25,126,24
370010206003010,001,09060,05,21,25,126,19
370010206003011,001,09060,05,21,25,126,2
370010206003012,001,09060,05,21,25,126,3
370010206003013,001,09060,05,21,25,126,2
370010206003014,001,09060,05,21,25,126,2
370010206003999,001,09060,05,21,25,126,0
370010206004000,001,09060,05,21,25,126,16
370010206004001,001,09060,05,21,25,126,20
370010206004002,001,09060,05,21,25,126,9
370010206004003,001,09060,05,21,25,126,3
370010206004004,001,09060,05,21,25,126,16
370010206004005,001,09060,05,21,25,126,8
370010206004006,001,09060,05,21,25,126,153
370010206004007,001,09060,05,21,25,124,21
370010206004008,001,09060,05,21,25,124,4
370010206004009,001,09060,05,21,25,03C,14
370010206004010,001,09060,05,21,25,03C,30
370010206004011,001,09060,05,21,25,03C,12
370010206004012,001,99999,05,21,25,03C,0
370010206004013,001,21100,05,21,25,03N,0
370010206004014,001,09060,05,21,25,03C,12
370010206004015,001,09060,05,21,25,03C,39
370010206004016,001,09060,05,21,25,03C,13
370010206004017,001,09060,05,21,25,03C,15
370010206004018,001,09060,05,21,25,03C,12
370010206004019,001,09060,05,21,25,03C,12
370010206004020,001,09060,05,21,25,03C,36
370010206004021,001,09060,05,21,25,03C,44
370010206004022,001,09060,05,21,25,03C,55
370010206004023,001,09060,05,21,25,03C,22
370010206004024,001,09060,05,21,25,03C,34
370010206004025,001,09060,05,21,25,03C,30
370010206004026,001,09060,05,21,25,03C,19
370010206004027,001,09060,05,21,25,03C,27
370010206004028,001,09060,05,21,25,03C,37
370010206004029,001,09060,05,21,25,03C,14
370010206004030,001,09060,05,21,25,126,21
370010206004031,001,09060,05,21,25,126,17
370010206004032,001,09060,05,21,25,03C,13
370010206004033,001,09060,05,21,25,03C,12
370010206004034,001,09060,05,21,25,126,19
370010206004035,001,09060,05,21,25,126,23
370010206004036,001,09060,05,21,25,126,50
370010206004037,001,09060,05,21,25,03C,13
370010206004038,001,09060,05,21,25,03C,39
370010206004039,001,09060,05,21,25,03C,10
370010206004040,001,09060,05,21,25,124,8
370010206004041,001,09060,05,21,25,124,3
370010206004042,001,09060,05,21,25,124,6
370010206004043,001,09060,05,21,25,124,8
370010206004044,001,09060,05,21,25,03C,0
370010206004045,001,09060,05,21,25,03C,16
370010206004046,001,09060,05,21,25,126,0
370010206004047,001,09060,05,21,25,126,14
370010206004999,001,09060,05,21,25,03C,0
370010206005000,001,09060,05,21,25,126,0
370010206005001,001,09060,05,21,25,03C,24
370010206005002,001,09060,05,21,25,03C,134
370010206005003,001,21100,05,21,25,03N,43
370010206005004,001,21100,05,21,25,03N,14
370010206005005,001,21100,05,21,25,03N,2
370010206005006,001,09060,05,21,25,03C,24
370010206005007,001,09060,05,21,25,03C,36
370010206005008,001,09060,05,21,25,03C,35
370010206005009,001,09060,05,21,25,03C,58
370010206005010,001,09060,05,21,25,03C,28
370010206005011,001,09060,05,21,25,03C,28
370010206005012,001,09060,05,21,25,03C,3
370010206005013,001,09060,05,21,25,03C,24
370010206005014,001,09060,05,21,25,03C,15
370010206005015,001,09060,05,21,25,03C,40
370010206005016,001,09060,05,21,25,03C,28
370010206005017,001,09060,05,21,25,03C,36
370010206005018,001,09060,05,21,25,03C,30
370010206005019,001,09060,05,21,25,03C,11
370010206005020,001,09060,05,21,25,03C,6
370010206005021,001,09060,05,21,25,03C,67
370010206005022,001,09060,05,21,25,03C,9
370010206006000,001,09060,05,21,25,126,70
370010206006001,001,09060,05,21,25,126,24
370010206006002,001,09060,05,21,25,126,28
370010206006003,001,09060,05,21,25,126,19
370010206006004,001,09060,05,21,25,126,21
370010206006005,001,09060,05,21,25,03S,6
370010206006006,001,09060,05,21,25,03S,9
370010206006007,001,09060,05,21,25,03S,12
370010206006008,001,09060,05,21,25,03S,52
370010206006009,001,09060,05,21,25,03S,36
370010206006010,001,09060,05,21,25,03S,72
370010206006011,001,09060,05,21,25,03S,94
370010206006012,001,09060,05,21,25,03S,19
370010206006013,001,09060,05,21,25,03S,24
370010206006014,001,09060,05,21,25,03S,13
370010206006015,001,09060,05,21,25,03S,0
370010206006016,001,09060,05,21,25,126,15
370010206006017,001,09060,05,21,25,126,6
370010206006018,001,09060,05,21,25,126,13
370010206006019,001,09060,05,21,25,126,69
370010206006020,001,09060,05,21,25,126,24
370010206006021,001,09060,05,21,25,126,53
370010206006022,001,09060,05,21,25,126,70
370010206006023,001,09060,05,21,25,03S,14
370010206006024,001,09060,05,21,25,03S,25
370010206006025,001,09060,05,21,25,03S,37
370010206006026,001,09060,05,21,25,03S,20
370010206006027,001,09060,05,21,25,03S,23
370010207001000,001,09060,05,21,25,128,229
370010207001001,001,09060,05,21,25,128,27
370010207001002,001,09060,05,21,25,128,0
370010207001003,001,09060,05,21,25,128,4
370010207001004,001,09060,05,21,25,128,2
370010207001005,001,09060,05,21,25,125,30
370010207001006,001,09060,05,21,25,128,4
370010207001007,001,09060,05,21,25,128,50
370010207001008,001,09060,05,21,25,128,0
370010207001009,001,09060,05,21,25,125,102
370010207001010,001,09060,05,21,25,125,26
370010207001011,001,09060,05,21,25,125,25
370010207001012,001,09060,05,21,25,125,32
370010207001013,001,09060,05,21,25,125,12
370010207001014,001,09060,05,21,25,125,28
370010207001015,001,09060,05,21,25,125,19
370010207001016,001,09060,05,21,25,125,23
370010207001017,001,09060,05,21,25,125,23
370010207001018,001,09060,05,21,25,125,32
370010207001019,001,09060,05,21,25,125,50
370010207001020,001,09060,05,21,25,125,28
370010207001021,001,09060,05,21,25,125,41
370010207001022,001,09060,05,21,25,125,22
370010207001023,001,09060,05,21,25,125,22
370010207001024,001,09060,05,21,25,125,36
370010207001025,001,09060,05,21,25,125,29
370010207001026,001,09060,05,21,25,125,19
370010207001027,001,09060,05,21,25,125,18
370010207001028,001,09060,05,21,25,125,54
370010207001029,001,09060,05,21,25,125,22
370010207001030,001,09060,05,21,25,125,6
370010207001031,001,09060,05,21,25,125,17
370010207001032,001,09060,05,21,25,125,8
370010207002000,001,09060,05,21,25,125,67
370010207002001,001,09060,05,21,25,125,10
370010207002002,001,09060,05,21,25,125,66
370010207002003,001,09060,05,21,25,125,53
370010207002004,001,09060,05,21,25,125,38
370010207002005,001,09060,05,21,25,125,56
370010207002006,001,09060,05,21,25,125,31
370010207002007,001,09060,05,21,25,125,50
370010207002008,001,09060,05,21,25,125,20
370010207002009,001,09060,05,21,25,125,45
370010207002010,001,09060,05,21,25,125,30
370010207002011,001,09060,05,21,25,125,0
370010207002012,001,09060,05,21,25,125,52
370010207002013,001,09060,05,21,25,125,30
370010207003000,001,09060,05,21,25,125,22
370010207003001,001,09060,05,21,25,125,105
370010207003002,001,09060,05,21,25,125,25
370010207003003,001,09060,05,21,25,125,63
370010207003004,001,09060,05,21,25,125,19
370010207003005,001,09060,05,21,25,03S,80
370010207003006,001,09060,05,21,25,03S,0
370010207003007,001,09060,05,21,25,03S,0
370010207003008,001,09060,05,21,25,03S,0
370010207003009,001,09060,05,21,25,03S,414
370010207003010,001,09060,05,21,25,03S,0
370010207003011,001,09060,05,21,25,03S,0
370010207003012,001,09060,05,21,25,03S,503
370010207003013,001,09060,05,21,25,03S,0
370010207003014,001,09060,05,21,25,03S,0
370010207003015,001,09060,05,21,25,03S,37
370010207003016,001,09060,05,21,25,03S,26
370010207003017,001,09060,05,21,25,03S,21
370010207003018,001,09060,05,21,25,03S,8
370010207003019,001,09060,05,21,25,03S,2
370010207003020,001,09060,05,21,25,03S,0
370010207003021,001,09060,05,21,25,03S,17
370010207003022,001,09060,05,21,25,125,0
370010207003023,001,09060,05,21,25,125,16
370010207003024,001,09060,05,21,25,125,27
370010207003025,001,09060,05,21,25,125,45
370010207003026,001,09060,05,21,25,125,43
370010207003027,001,09060,05,21,25,125,18
370010207003028,001,09060,05,21,25,125,19
370010207003029,001,09060,05,21,25,125,62
370010207003030,001,09060,05,21,25,125,34
370010207003031,001,09060,05,21,25,125,40
370010207003032,001,09060,05,21,25,125,21
370010207003033,001,09060,05,21,25,125,2
370010207003034,001,09060,05,21,25,125,23
370010207003035,001,09060,05,21,25,125,0
370010207003036,001,09060,05,21,25,125,1
370010207003037,001,09060,05,21,25,125,7
370010207003038,001,09060,05,21,25,03S,2
370010207003039,001,09060,05,21,25,03S,12
370010207003040,001,09060,05,21,25,125,15
370010207003041,001,09060,05,21,25,03S,53
370010207003042,001,09060,05,21,25,03S,50
370010207004000,001,09060,05,21,25,128,225
370010207004001,001,09060,05,21,25,128,0
370010207004002,001,09060,06,21,25,1210,22
370010207004003,001,09060,06,21,25,1210,360
370010207004004,001,09060,06,21,25,1210,123
370010207004005,001,09060,06,21,25,1210,262
370010207004006,001,09060,06,21,25,1210,110
370010207004007,001,09060,06,21,25,1210,0
370010207004008,001,09060,06,21,25,1210,26
370010207004009,001,09060,06,21,25,1210,52
370010207004010,001,09060,06,21,25,1210,4
370010207004011,001,09060,06,21,25,1210,18
370010207004012,001,09060,06,21,25,1210,92
370010207004013,001,09060,06,21,25,1210,45
370010207004014,001,09060,06,21,25,1210,26
370010207004015,001,09060,06,21,25,1210,13
370010207004016,001,09060,06,21,25,1210,33
370010207004017,001,09060,06,21,25,1210,219
370010207004018,001,09060,06,21,25,1210,39
370010207004019,001,09060,06,21,25,1210,63
370010207004020,001,09060,06,21,25,1210,52
370010207004021,001,09060,06,21,25,1210,36
370010207004022,001,09060,06,21,25,1210,53
370010207004023,001,09060,06,21,25,1210,24
370010207004024,001,09060,06,21,25,1210,10
370010207004025,001,09060,06,21,25,1210,16
370010207004026,001,09060,06,21,25,1210,25
370010207004027,001,09060,06,21,25,1210,37
370010207004028,001,09060,06,21,25,1210,0
370010207004029,001,09060,06,21,25,1210,7
370010207004030,001,09060,06,21,25,1210,25
370010207004031,001,09060,06,21,25,1210,25
370010207004032,001,09060,06,21,25,1210,49
370010207004033,001,09060,06,21,25,1210,55
370010207004034,001,09060,06,21,25,1210,35
370010207004035,001,09060,06,21,25,1210,35
370010207005000,001,09060,06,21,25,129,69
370010207005001,001,09060,06,21,25,129,0
370010207005002,001,09060,06,21,25,129,75
370010207005003,001,09060,05,21,25,03S,10
370010207005004,001,09060,05,21,25,03S,26
370010207005005,001,09060,05,21,25,03S,27
370010207005006,001,09060,05,21,25,03S,0
370010207005007,001,09060,05,21,25,03S,28
370010207005008,001,09060,05,21,25,03S,47
