year,status,precinct_key,count
2016,non_geographic,PERQUIMANS - CURBSIDE,12
2016,non_geographic,PERQUIMANS - PROVISIONAL,12
2016,non_geographic,PITT - ABSENTEE #1,12
2016,non_geographic,PITT - ABSENTEE #2,12
2016,non_geographic,PITT - OS AG CENTER 1,12
2016,non_geographic,PITT - OS AG CENTER 2,12
2016,non_geographic,PITT - OS AYDEN #1,12
2016,non_geographic,PITT - OS AYDEN #2,12
2016,non_geographic,PITT - OS COMMUNITY SCHOOLS 1,12
2016,non_geographic,PITT - OS COMMUNITY SCHOOLS 2,12
2016,non_geographic,PITT - OS COUNTY OFFICE 1,12
2016,non_geographic,PITT - OS COUNTY OFFICE 2,12
2016,non_geographic,PITT - OS ECU-WILLIS BLDG 1,12
2016,non_geographic,PITT - OS FARMVILLE 1,12
2016,non_geographic,PITT - OS FARMVILLE 2,12
2016,non_geographic,PITT - OS WILLIS BUILDING #2,12
2016,non_geographic,PITT - OS WINTERVILLE #1,12
2016,non_geographic,PITT - OS WINTERVILLE #2,12
2016,non_geographic,PITT - PROVISIONAL #1,12
2016,non_geographic,PITT - PROVISIONAL #2,12
2016,non_geographic,PITT - TRANSFER #1,12
2016,non_geographic,PITT - TRANSFER #2,12
2016,non_geographic,POLK - ABSENTEE,12
2016,non_geographic,POLK - CURBSIDE,12
2016,non_geographic,POLK - PROVISIONAL,12
2016,non_geographic,RICHMOND - ABSENTEE,12
2016,non_geographic,RICHMOND - ONE STOP 100 COLE,12
2016,non_geographic,RICHMOND - ONE STOP 100 COOP,12
2016,non_geographic,RICHMOND - ONE STOP 100 ELLERBE,12
2016,non_geographic,RICHMOND - ONE STOP 100 NORMAN,12
2016,non_geographic,RICHMOND - PROVISIONAL,12
2016,non_geographic,RICHMOND - TRANSFER,12
2016,non_geographic,ROBESON - ABSENTEE,12
2016,non_geographic,ROBESON - OS FAIRMONT,12
2016,non_geographic,ROBESON - OS LUMBERTON BOE,12
2016,non_geographic,ROBESON - OS MAXTON,12
2016,non_geographic,ROBESON - OS PEMBROKE,12
2016,non_geographic,ROBESON - OS RED SPRINGS,12
2016,non_geographic,ROBESON - OS ST PAULS,12
2016,non_geographic,ROBESON - PROVISIONAL,12
2016,non_geographic,RUTHERFORD - ABSENTEE,12
2016,non_geographic,RUTHERFORD - CURBSIDE,12
2016,non_geographic,RUTHERFORD - OS-ANNEX PAPER,12
2016,non_geographic,RUTHERFORD - OS-BOE PAPER,12
2016,non_geographic,RUTHERFORD - OS-ELLENBORO PAPER,12
2016,non_geographic,RUTHERFORD - PROVISIONAL,12
2016,non_geographic,SAMPSON - ABSENTEE,12
2016,non_geographic,SAMPSON - ONE STOP 1,12
2016,non_geographic,SAMPSON - ONE STOP 2,12
2016,non_geographic,SAMPSON - ONE STOP 3,12
2016,non_geographic,SAMPSON - ONE STOP 4,12
2016,non_geographic,SAMPSON - ONE STOP 5,12
2016,non_geographic,SAMPSON - PROVISIONAL,12
2016,non_geographic,SAMPSON - TRANSFER,12
2016,non_geographic,SCOTLAND - ABSENTEE,12
2016,non_geographic,SCOTLAND - ONE STOP,12
2016,non_geographic,SCOTLAND - PROVISIONAL,12
2016,non_geographic,SCOTLAND - TRANSFER,12
2016,non_geographic,STOKES - ABSENTEE,12
2016,non_geographic,STOKES - OS DANBURY,12
2016,non_geographic,STOKES - OS KING,12
2016,non_geographic,STOKES - OS WALNUT COVE,12
2016,non_geographic,STOKES - PROVISIONAL,12
2016,non_geographic,SURRY - ABSENTEE,12
2016,non_geographic,SURRY - CURBSIDE,12
2016,non_geographic,SURRY - PROVISIONAL,12
2016,non_geographic,TYRRELL - ABSENTEE,12
2016,non_geographic,TYRRELL - ONE STOP,12
2016,non_geographic,TYRRELL - PROVISIONAL,12
2016,non_geographic,TYRRELL - TRANSFER,12
2016,non_geographic,UNION - ABSENTEE,12
2016,non_geographic,UNION - CURBSIDE,12
2016,non_geographic,UNION - PROVISIONAL,12
2016,non_geographic,UNION - TRANSFER,12
2016,non_geographic,WASHINGTON - ABSENTEE,12
2016,non_geographic,WASHINGTON - ONE STOP,12
2016,non_geographic,WASHINGTON - PROVISIONAL,12
2016,non_geographic,WATAUGA - ABSENTEE MAIL,12
2016,non_geographic,WATAUGA - OS ADMIN,12
2016,non_geographic,WATAUGA - OS ASU,12
2016,non_geographic,WATAUGA - OS BLOWING ROCK,12
2016,non_geographic,WATAUGA - OS DEEP GAP,12
2016,non_geographic,WATAUGA - OS MEAT CAMP,12
2016,non_geographic,WATAUGA - OS WESTERN W,12
2016,non_geographic,WATAUGA - PROVISIONAL,12
2016,non_geographic,WATAUGA - TRANSFER,12
2016,non_geographic,WAYNE - ABSENTEE,12
2016,non_geographic,WAYNE - ONE STOP BOE,12
2016,non_geographic,WAYNE - ONE STOP FTH,12
2016,non_geographic,WAYNE - ONE STOP GWC,12
2016,non_geographic,WAYNE - ONE STOP LRS,12
2016,non_geographic,WAYNE - ONE STOP MOT,12
2016,non_geographic,WAYNE - ONE STOP NHF,12
2016,non_geographic,WAYNE - PROVISIONAL,12
2016,non_geographic,WAYNE - TRANSFER,12
2016,non_geographic,WILKES - ABSENTEE,12
2016,non_geographic,WILKES - OS MILLER CRK,12
2016,non_geographic,WILKES - OS MTN VIEW,12
2016,non_geographic,WILKES - OS MULBERRY,12
2016,non_geographic,WILKES - OS OFFICE,12
2016,non_geographic,WILKES - OS PLEASANT HILL,12
2016,non_geographic,WILKES - PROVISIONAL,12
2016,non_geographic,WILKES - TRANSFER,12
2016,non_geographic,WILSON - ABSENTEE,12
2016,non_geographic,WILSON - CURBSIDE,12
2016,non_geographic,WILSON - ONE STOP BOE PAPER,12
2016,non_geographic,WILSON - ONE STOP HD PAPER,12
2016,non_geographic,WILSON - PROVISIONAL,12
2016,non_geographic,YADKIN - ABSENTEE,12
2016,non_geographic,YADKIN - ONE STOP,12
2016,non_geographic,YADKIN - PROVISIONAL,12
2016,unmatched,ALAMANCE - 03S,12
2016,unmatched,ANSON - W1,12
2016,unmatched,ANSON - W2,12
2016,unmatched,ANSON - W3,12
2016,unmatched,BURKE - 0053,12
2016,unmatched,BURKE - 0065,12
2016,unmatched,CARTERET - ATSL,12
2016,unmatched,CARTERET - CCCP,12
2016,unmatched,CARTERET - CISL,12
2016,unmatched,CARTERET - IBSP,12
2016,unmatched,CARTERET - OTBE,12
2016,unmatched,CARTERET - PKNL,12
2016,unmatched,CHATHAM - 20,12
2016,unmatched,CHATHAM - 24,12
2016,unmatched,CHATHAM - 45,12
2016,unmatched,CHATHAM - 6,12
2016,unmatched,CHATHAM - MCH110,12
2016,unmatched,CHATHAM - PIT113,12
2016,unmatched,CURRITUCK - CI,12
2016,unmatched,CURRITUCK - MY,12
2016,unmatched,FORSYTH - 011,12
2016,unmatched,FORSYTH - 072,12
2016,unmatched,FORSYTH - 082,12
2016,unmatched,FORSYTH - 122,12
2016,unmatched,FORSYTH - 201,12
2016,unmatched,FORSYTH - 507,12
2016,unmatched,FORSYTH - ABS/PROV/CURB 1,12
2016,unmatched,FORSYTH - ABS/PROV/CURB 2,12
2016,unmatched,FORSYTH - ABS/PROV/CURB 3,12
2016,unmatched,FORSYTH - ABS/PROV/CURB 4,12
2016,unmatched,HENDERSON - CV,12
2016,unmatched,IREDELL - BA,12
2016,unmatched,MACON - OSBOE,12
2016,unmatched,MACON - OSHOS,12
2016,unmatched,MARTIN - HS,12
2016,unmatched,MARTIN - PP,12
2016,unmatched,MARTIN - R1,12
2016,unmatched,MARTIN - R2,12
2016,unmatched,MARTIN - W,12
2016,unmatched,MOORE - PHB1,12
2016,unmatched,MOORE - WKWD,12
2016,unmatched,NEW HANOVER - H03,12
2016,unmatched,NEW HANOVER - W13,12
2016,unmatched,NEW HANOVER - W18,12
2016,unmatched,NEW HANOVER - W24,12
2016,unmatched,NEW HANOVER - W28,12
2016,unmatched,NORTHAMPTON - REHOBE,12
2016,unmatched,ORANGE - BC,12
2016,unmatched,ORANGE - BP,12
2016,unmatched,ORANGE - CP,12
2016,unmatched,ORANGE - LC,12
2016,unmatched,ORANGE - MF,12
2016,unmatched,PENDER - MH07,12
2016,unmatched,PENDER - PL10,12
2016,unmatched,PERSON - RCTL,12
2016,unmatched,SCOTLAND - 08,12
2016,unmatched,SCOTLAND - 09,12
2016,unmatched,STANLY - 0002,12
2016,unmatched,STANLY - 0007,12
2016,unmatched,STANLY - 0008,12
2016,unmatched,STANLY - 0010,12
2016,unmatched,STANLY - 0012,12
2016,unmatched,STANLY - 0013,12
2016,unmatched,STANLY - 0020,12
2016,unmatched,STOKES - 06,12
2016,unmatched,SURRY - 02,12
2016,unmatched,SURRY - 03,12
2016,unmatched,SURRY - 06,12
2016,unmatched,SURRY - 07,12
2016,unmatched,SURRY - 08,12
2016,unmatched,SURRY - 13,12
2016,unmatched,SURRY - 14,12
2016,unmatched,SURRY - 20,12
2016,unmatched,SURRY - 21,12
2016,unmatched,SURRY - 33,12
2016,unmatched,TRANSYLVANIA - RE,12
2016,unmatched,UNION - 020B,12
2016,unmatched,WAKE - ABSEN 81-91,12
2016,unmatched,WAKE - OSAB 81-91,12
2016,unmatched,WAKE - OSAP 81-91,12
2016,unmatched,WAKE - OSAV 81-91,12
2016,unmatched,WAKE - OSCA 81-91,12
2016,unmatched,WAKE - OSCB 81-91,12
2016,unmatched,WAKE - OSCH 81-91,12
2016,unmatched,WAKE - OSFB 81-91,12
2016,unmatched,WAKE - OSFV 81-91,12
2016,unmatched,WAKE - OSGR 81-91,12
2016,unmatched,WAKE - OSHS 81-91,12
2016,unmatched,WAKE - OSKD 81-91,12
2016,unmatched,WAKE - OSLL 81-91,12
2016,unmatched,WAKE - OSLOB 81-91,12
2016,unmatched,WAKE - OSNB 81-91,12
2016,unmatched,WAKE - OSNR 81-91,12
2016,unmatched,WAKE - OSOP 81-91,12
2016,unmatched,WAKE - OSTC 81-91,12
2016,unmatched,WAKE - OSWA 81-91,12
2016,unmatched,WAKE - OSWD 81-91,12
2016,unmatched,WAKE - OSZB 81-91,12
2016,unmatched,WAKE - PROVI 81-91,12
2016,unmatched,WAKE - TRANS 81-91,12
2016,unmatched,WAYNE - 20,12
2016,unmatched,WAYNE - 30,12
2020,ambiguous,CALDWELL - PR08,12
2020,non_geographic,ALAMANCE - TRANSFER,12
2020,non_geographic,ALLEGHANY - ABSENTEE,12
2020,non_geographic,ALLEGHANY - ONE STOP,12
2020,non_geographic,ALLEGHANY - PROVISIONAL,12
2020,non_geographic,ASHE - ABSENTEE,12
2020,non_geographic,ASHE - ONE STOP,12
2020,non_geographic,ASHE - PROVISIONAL,12
2020,non_geographic,ASHE - TRANSFER,12
2020,non_geographic,AVERY - ABSENTEE,12
2020,non_geographic,AVERY - ABSENTEE SUPPLEMENTAL,12
2020,non_geographic,AVERY - ONE STOP,12
2020,non_geographic,AVERY - PROVISIONAL,12
2020,non_geographic,BEAUFORT - ABSENTEE,12
2020,non_geographic,BEAUFORT - AURORA OS,12
2020,non_geographic,BEAUFORT - BELHAVEN OS,12
2020,non_geographic,BEAUFORT - BOE OS,12
2020,non_geographic,BEAUFORT - CHOCO OS,12
2020,non_geographic,BEAUFORT - PROVISIONAL,12
2020,non_geographic,BEAUFORT - TRANSFER,12
2020,non_geographic,BERTIE - ABSENTEE BY MAIL,12
2020,non_geographic,BERTIE - OS LOB,12
2020,non_geographic,BERTIE - OS LW,12
2020,non_geographic,BERTIE - OS POW,12
2020,non_geographic,BERTIE - PROVISIONAL,12
2020,non_geographic,BERTIE - TRANSFER,12
2020,non_geographic,BLADEN - MAIL ABSENTEE,12
2020,non_geographic,BLADEN - PROVISIONAL,12
2020,non_geographic,BLADEN - TRANSFER,12
2020,non_geographic,BUNCOMBE - ABSENTEE,12
2020,non_geographic,BUNCOMBE - PROVISIONAL,12
2020,non_geographic,BUNCOMBE - TRANSFER,12
2020,non_geographic,CABARRUS - ABSENTEE,12
2020,non_geographic,CABARRUS - OS CAE,12
2020,non_geographic,CABARRUS - OS HAR,12
2020,non_geographic,CABARRUS - OS KTD,12
2020,non_geographic,CABARRUS - OS NTP,12
2020,non_geographic,CABARRUS - PROVISIONAL,12
2020,non_geographic,CABARRUS - TRANSFER,12
2020,non_geographic,CALDWELL - ABSENTEE,12
2020,non_geographic,CALDWELL - OS GRANITE REC,12
2020,non_geographic,CALDWELL - OS RESOURCE CENTER,12
2020,non_geographic,CALDWELL - PROVISIONAL,12
2020,non_geographic,CALDWELL - TRANSFER,12
2020,non_geographic,CAMDEN - ABSENTEE,12
2020,non_geographic,CAMDEN - ONE STOP,12
2020,non_geographic,CAMDEN - PROVISIONAL,12
2020,non_geographic,CAMDEN - TRANSFER,12
2020,non_geographic,CURRITUCK - ABSENTEE,12
2020,non_geographic,CURRITUCK - ONE STOP,12
2020,non_geographic,CURRITUCK - PROVISIONAL,12
2020,non_geographic,CURRITUCK - TRANSFER,12
2020,non_geographic,DARE - ABSENTEE,12
2020,non_geographic,DARE - ONE STOP ONE,12
2020,non_geographic,DARE - ONE STOP THREE,12
2020,non_geographic,DARE - ONE STOP TWO,12
2020,non_geographic,DARE - PROVISIONAL,12
2020,non_geographic,DARE - TRANSFER,12
2020,non_geographic,DAVIDSON - ABSENTEE,12
2020,non_geographic,DAVIDSON - OS ARCADIA COMM BLDG,12
2020,non_geographic,DAVIDSON - OS BOE,12
2020,non_geographic,DAVIDSON - OS DENTON LIBRARY,12
2020,non_geographic,DAVIDSON - OS MIDWAY FIRE DEPT,12
2020,non_geographic,DAVIDSON - OS TLIB,12
2020,non_geographic,DAVIDSON - PROVISIONAL,12
2020,non_geographic,DAVIDSON - TRANSFER,12
2020,non_geographic,DAVIE - ABSENTEE,12
2020,non_geographic,DAVIE - PROVISIONAL,12
2020,non_geographic,DAVIE - TRANSFER,12
2020,non_geographic,DUPLIN - ABSENTEE,12
2020,non_geographic,DUPLIN - OS KENANSVILLE,12
2020,non_geographic,DUPLIN - OS WALLACE,12
2020,non_geographic,DUPLIN - OS WARSAW,12
2020,non_geographic,DUPLIN - PROVISIONAL,12
2020,non_geographic,DUPLIN - TRANSFER,12
2020,non_geographic,DURHAM - ABSENTEE,12
2020,non_geographic,DURHAM - OS CJRC,12
2020,non_geographic,DURHAM - OS DTM,12
2020,non_geographic,DURHAM - OS DUKE,12
2020,non_geographic,DURHAM - OS ENO,12
2020,non_geographic,DURHAM - OS ERL,12
2020,non_geographic,DURHAM - OS GETG,12
2020,non_geographic,DURHAM - OS HVBC,12
2020,non_geographic,DURHAM - OS ML,12
2020,non_geographic,DURHAM - OS MSUMC,12
2020,non_geographic,DURHAM - OS NCCU,12
2020,non_geographic,DURHAM - OS NRL,12
2020,non_geographic,DURHAM - OS SHS,12
2020,non_geographic,DURHAM - OS SRL,12
2020,non_geographic,DURHAM - OS TRC,12
2020,non_geographic,DURHAM - PROVISIONAL,12
2020,non_geographic,DURHAM - TRANSFER,12
2020,non_geographic,EDGECOMBE - ABSENTEE,12
2020,non_geographic,EDGECOMBE - PROVISIONAL,12
2020,non_geographic,EDGECOMBE - TRANSFER,12
2020,non_geographic,GUILFORD - ABSENTEE,12
2020,non_geographic,GUILFORD - PROVISIONAL,12
2020,non_geographic,HALIFAX - ABSENTEE,12
2020,non_geographic,HALIFAX - OS HALIFAX,12
2020,non_geographic,HALIFAX - OS LITTLETON,12
2020,non_geographic,HALIFAX - OS RINGWOOD,12
2020,non_geographic,HALIFAX - OS SCOTLAND NECK,12
2020,non_geographic,HALIFAX - PROVISIONAL,12
2020,non_geographic,HALIFAX - TRANSFER,12
2020,non_geographic,HARNETT - ABSENTEE,12
2020,non_geographic,HARNETT - OS ANGIER,12
2020,non_geographic,HARNETT - OS ERWIN,12
2020,non_geographic,HARNETT - OS LOBBY,12
2020,non_geographic,HARNETT - OS WESTERN,12
2020,non_geographic,HARNETT - PROVISIONAL,12
2020,non_geographic,HARNETT - TRANSFER,12
2020,non_geographic,HAYWOOD - ABSENTEE,12
2020,non_geographic,HAYWOOD - PROVISIONAL,12
2020,non_geographic,HAYWOOD - TRANSFER,12
2020,non_geographic,HENDERSON - ABSENTEE,12
2020,non_geographic,HENDERSON - OS BOE,12
2020,non_geographic,HENDERSON - OS ETOWAH,12
2020,non_geographic,HENDERSON - OS FLAT ROCK,12
2020,non_geographic,HENDERSON - OS FLETCHER,12
2020,non_geographic,HENDERSON - PROVISIONAL,12
2020,non_geographic,HENDERSON - TRANSFER,12
2020,non_geographic,HERTFORD - ABSENTEE,12
2020,non_geographic,HERTFORD - PROVISIONAL,12
2020,non_geographic,HERTFORD - TRANSFER,12
2020,non_geographic,HYDE - ABSENTEE,12
2020,non_geographic,HYDE - OS BOE,12
2020,non_geographic,HYDE - OS OCK,12
2020,non_geographic,HYDE - PROVISIONAL,12
2020,non_geographic,HYDE - TRANSFER,12
2020,non_geographic,JOHNSTON - ABSENTEE,12
2020,non_geographic,JOHNSTON - PROVISIONAL,12
2020,non_geographic,JOHNSTON - TRANSFER,12
2020,non_geographic,JONES - ABSENTEE,12
2020,non_geographic,JONES - ONE STOP,12
2020,non_geographic,JONES - PROVISIONAL,12
2020,non_geographic,JONES - TRANSFER,12
2020,non_geographic,LEE - ABSENTEE,12
2020,non_geographic,LEE - OS HALES,12
2020,non_geographic,LEE - OS MCSWAIN,12
2020,non_geographic,LEE - PROVISIONAL,12
2020,non_geographic,LEE - TRANSFER,12
2020,non_geographic,LINCOLN - ABSENTEE MAIL,12
2020,non_geographic,LINCOLN - CITY OS,12
2020,non_geographic,LINCOLN - EAST OS,12
2020,non_geographic,LINCOLN - LINCOLN OS,12
2020,non_geographic,LINCOLN - PROVISIONAL,12
2020,non_geographic,LINCOLN - TRANSFER,12
2020,non_geographic,LINCOLN - WEST OS,12
2020,non_geographic,MACON - ABSENTEE,12
2020,non_geographic,MACON - ONE STOP BOE,12
2020,non_geographic,MACON - ONE STOP HOS,12
2020,non_geographic,MACON - PROVISIONAL,12
2020,non_geographic,MACON - TRANSFER,12
2020,non_geographic,MARTIN - ABSENTEE,12
2020,non_geographic,MARTIN - ONE STOP CBR,12
2020,non_geographic,MARTIN - ONE STOP EES,12
2020,non_geographic,MARTIN - PROVISIONAL,12
2020,non_geographic,MECKLENBURG - ABSENTEE BY MAIL,12
2020,non_geographic,MECKLENBURG - PROVISIONAL,12
2020,non_geographic,MOORE - ABSENTEE,12
2020,non_geographic,MOORE - ONE STOP AG,12
2020,non_geographic,MOORE - ONE STOP PCC,12
2020,non_geographic,MOORE - ONE STOP RS,12
2020,non_geographic,MOORE - ONE STOP VTH,12
2020,non_geographic,MOORE - PROVISIONAL,12
2020,non_geographic,MOORE - TRANSFER,12
2020,non_geographic,NASH - ABSENTEE,12
2020,non_geographic,NASH - MT. PLEASANT OS,12
2020,non_geographic,NASH - NASHVILLE OS,12
2020,non_geographic,NASH - PROVISIONAL,12
2020,non_geographic,NASH - RMT 301 OS,12
2020,non_geographic,NASH - RMT DOWNTOWN OS,12
2020,non_geographic,NASH - TRANSFER,12
2020,non_geographic,NEW HANOVER - ABSENTEE,12
2020,non_geographic,NEW HANOVER - ONE STOP ARB,12
2020,non_geographic,NEW HANOVER - ONE STOP CBC,12
2020,non_geographic,NEW HANOVER - ONE STOP CFC,12
2020,non_geographic,NEW HANOVER - ONE STOP CFN,12
2020,non_geographic,NEW HANOVER - ONE STOP GVT,12
2020,non_geographic,NEW HANOVER - ONE STOP MSL,12
2020,non_geographic,NEW HANOVER - ONE STOP NLB,12
2020,non_geographic,NEW HANOVER - ONE STOP PVL,12
2020,non_geographic,NEW HANOVER - ONE STOP SRC,12
2020,non_geographic,NEW HANOVER - PROVISIONAL,12
2020,non_geographic,NEW HANOVER - TRANSFER,12
2020,non_geographic,NORTHAMPTON - ABSENTEE,12
2020,non_geographic,NORTHAMPTON - OS GASTON,12
2020,non_geographic,NORTHAMPTON - OS JACKSON,12
2020,non_geographic,NORTHAMPTON - OS RICHSQUARE,12
2020,non_geographic,NORTHAMPTON - OS SEVERN,12
2020,non_geographic,NORTHAMPTON - PROVISIONAL,12
2020,non_geographic,NORTHAMPTON - TRANSFER,12
2020,non_geographic,ORANGE - ABSENTEE,12
2020,non_geographic,ORANGE - OS BOE,12
2020,non_geographic,ORANGE - OS CARRBORO,12
2020,non_geographic,ORANGE - OS COTC,12
2020,non_geographic,ORANGE - OS EFLAND,12
2020,non_geographic,ORANGE - OS SEYMOUR,12
2020,non_geographic,ORANGE - OS UM,12
2020,non_geographic,ORANGE - PROVISIONAL,12
2020,non_geographic,ORANGE - TRANSFER,12
2020,non_geographic,PASQUOTANK - ABSENTEE,12
2020,non_geographic,PASQUOTANK - ONE STOP,12
2020,non_geographic,PASQUOTANK - PROVISIONAL,12
2020,non_geographic,PASQUOTANK - TRANSFER,12
2020,non_geographic,PITT - ABSENTEE,12
2020,non_geographic,PITT - OS AG CENTER,12
2020,non_geographic,PITT - OS COMM SCHOOLS,12
2020,non_geographic,PITT - OS EPPES,12
2020,non_geographic,PITT - OS FARMVILLE,12
2020,non_geographic,PITT - OS STUDENT CENTER,12
2020,non_geographic,PITT - OS WILLIS BUILDING,12
2020,non_geographic,PITT - OS WINTERVILLE,12
2020,non_geographic,PITT - PROVISIONAL,12
2020,non_geographic,PITT - TRANSFER,12
2020,non_geographic,POLK - ABSENTEE,12
2020,non_geographic,POLK - ONE STOP,12
2020,non_geographic,POLK - PROVISIONAL,12
2020,non_geographic,POLK - TRANSFER,12
2020,non_geographic,RICHMOND - ABSENTEE MAIL,12
2020,non_geographic,RICHMOND - PROVISIONAL,12
2020,non_geographic,RICHMOND - TRANSFER,12
2020,non_geographic,SCOTLAND - ABSENTEE,12
2020,non_geographic,SCOTLAND - ONE STOP ANNEX CONF RM,12
2020,non_geographic,SCOTLAND - PROVISIONAL,12
2020,non_geographic,SCOTLAND - TRANSFER,12
2020,non_geographic,STOKES - ABSENTEE,12
2020,non_geographic,STOKES - ONE STOP DANBURY,12
2020,non_geographic,STOKES - ONE STOP KING,12
2020,non_geographic,STOKES - ONE STOP WALNUT COVE,12
2020,non_geographic,STOKES - PROVISIONAL,12
2020,non_geographic,STOKES - TRANSFER,12
2020,non_geographic,SURRY - ABSENTEE,12
2020,non_geographic,SURRY - DOB OS,12
2020,non_geographic,SURRY - ELK OS,12
2020,non_geographic,SURRY - MA OS,12
2020,non_geographic,SURRY - PM OS,12
2020,non_geographic,SURRY - PROVISIONAL,12
2020,non_geographic,SURRY - TRANSFER,12
2020,non_geographic,TYRRELL - ABSENTEE,12
2020,non_geographic,TYRRELL - ONE STOP,12
2020,non_geographic,TYRRELL - PROVISIONAL,12
2020,non_geographic,TYRRELL - TRANSFER,12
2020,non_geographic,WASHINGTON - ABSENTEE,12
2020,non_geographic,WASHINGTON - ONE STOP,12
2020,non_geographic,WASHINGTON - PROVISIONAL,12
2020,non_geographic,WASHINGTON - TRANSFER,12
2020,non_geographic,WATAUGA - ABSENTEE,12
2020,non_geographic,WATAUGA - OS ADMIN,12
2020,non_geographic,WATAUGA - OS ASU,12
2020,non_geographic,WATAUGA - OS BR,12
2020,non_geographic,WATAUGA - OS DG,12
2020,non_geographic,WATAUGA - OS FSCO,12
2020,non_geographic,WATAUGA - OS WW,12
2020,non_geographic,WATAUGA - PROVISIONAL,12
2020,non_geographic,WATAUGA - TRANSFER,12
2020,non_geographic,WAYNE - ABSENTEE,12
2020,non_geographic,WAYNE - OS BCR,12
2020,non_geographic,WAYNE - OS LIB,12
2020,non_geographic,WAYNE - OS MAX,12
2020,non_geographic,WAYNE - OS MOT,12
2020,non_geographic,WAYNE - OS PHL,12
2020,non_geographic,WAYNE - PROVISIONAL,12
2020,non_geographic,WAYNE - TRANSFER,12
2020,non_geographic,WILKES - ABSENTEE,12
2020,non_geographic,WILKES - MCGEE OS,12
2020,non_geographic,WILKES - OFFICE OS,12
2020,non_geographic,WILKES - PROVISIONAL,12
2020,non_geographic,WILKES - TRANSFER,12
2020,non_geographic,YADKIN - ABSENTEE,12
2020,non_geographic,YADKIN - ONE STOP,12
2020,non_geographic,YADKIN - PROVISIONAL,12
2020,non_geographic,YADKIN - TRANSFER,12
2020,unmatched,ALAMANCE - 03S,12
2020,unmatched,BLADEN - BAY TREE FIRE DEPT,12
2020,unmatched,BLADEN - BLAD COUNTY GYM,12
2020,unmatched,BLADEN - BOOK T. WASHINGTON,12
2020,unmatched,BLADEN - EAST ARCADIA,12
2020,unmatched,BLADEN - SPAULDING MONROE,12
2020,unmatched,BLADEN - TAR HEEL MUNI BLD,12
2020,unmatched,BRUNSWICK - 04A,12
2020,unmatched,BRUNSWICK - 04B2,12
2020,unmatched,BRUNSWICK - 10A,12
2020,unmatched,BRUNSWICK - 10B,12
2020,unmatched,BUNCOMBE - AVML,12
2020,unmatched,BUNCOMBE - AVOM,12
2020,unmatched,BUNCOMBE - BMBL,12
2020,unmatched,BUNCOMBE - BTFD,12
2020,unmatched,BUNCOMBE - ECBL,12
2020,unmatched,BUNCOMBE - FVCC,12
2020,unmatched,BUNCOMBE - HACC,12
2020,unmatched,BUNCOMBE - LECC,12
2020,unmatched,BUNCOMBE - LSKY,12
2020,unmatched,BUNCOMBE - REYV,12
2020,unmatched,BUNCOMBE - SBBL,12
2020,unmatched,BUNCOMBE - TCRK,12
2020,unmatched,BUNCOMBE - UNCA,12
2020,unmatched,BUNCOMBE - WACC,12
2020,unmatched,BUNCOMBE - WGSC,12
2020,unmatched,BUNCOMBE - WVTH,12
2020,unmatched,BURKE - 0053,12
2020,unmatched,BURKE - 0065,12
2020,unmatched,CALDWELL - PR16,12
2020,unmatched,CALDWELL - PR17,12
2020,unmatched,CALDWELL - PR18,12
2020,unmatched,CALDWELL - PR21,12
2020,unmatched,CALDWELL - PR22,12
2020,unmatched,CALDWELL - PR24,12
2020,unmatched,CALDWELL - PR25,12
2020,unmatched,CALDWELL - PR29,12
2020,unmatched,CALDWELL - PR30,12
2020,unmatched,CALDWELL - PR31,12
2020,unmatched,CALDWELL - PR32,12
2020,unmatched,CALDWELL - PR33,12
2020,unmatched,CALDWELL - PR34,12
2020,unmatched,CALDWELL - PR35,12
2020,unmatched,CARTERET - CCCP,12
2020,unmatched,CARTERET - ISPK,12
2020,unmatched,CHATHAM - 20,12
2020,unmatched,CHATHAM - 24,12
2020,unmatched,CHATHAM - 45,12
2020,unmatched,CHATHAM - 6,12
2020,unmatched,CHATHAM - MCH110,12
2020,unmatched,CHATHAM - PIT113,12
2020,unmatched,COLUMBUS - P03,12
2020,unmatched,COLUMBUS - P04,12
2020,unmatched,COLUMBUS - P05,12
2020,unmatched,COLUMBUS - P08,12
2020,unmatched,COLUMBUS - P09,12
2020,unmatched,COLUMBUS - P10,12
2020,unmatched,COLUMBUS - P12,12
2020,unmatched,COLUMBUS - P13,12
2020,unmatched,COLUMBUS - P18,12
2020,unmatched,COLUMBUS - P21,12
2020,unmatched,CUMBERLAND - G2B,12
2020,unmatched,CUMBERLAND - G2D,12
2020,unmatched,CURRITUCK - CI,12
2020,unmatched,CURRITUCK - MY,12
2020,unmatched,DURHAM - 39,12
2020,unmatched,EDGECOMBE - DET OF SOCIAL SERVICES,12
2020,unmatched,EDGECOMBE - PINES CHAP FELLSHIP HALL,12
2020,unmatched,FORSYTH - 011,12
2020,unmatched,FORSYTH - 072,12
2020,unmatched,FORSYTH - 082,12
2020,unmatched,FORSYTH - 122,12
2020,unmatched,FORSYTH - 201,12
2020,unmatched,FORSYTH - 507,12
2020,unmatched,GUILFORD - ONE-STOP,12
2020,unmatched,HENDERSON - CV,12
2020,unmatched,HERTFORD - BOE OFFICE,12
2020,unmatched,HERTFORD - MURFREE CNTR,12
2020,unmatched,IREDELL - BA,12
2020,unmatched,JOHNSTON - ARCHER LODGE,12
2020,unmatched,JOHNSTON - BENSON,12
