year,county,status,raw_precinct_key,count,suggested_candidate_1,suggested_score,suggested_reason,local_candidate_1,local_candidate_2,local_candidate_3,local_candidate_4,local_candidate_5
2008,WAKE,ambiguous,WAKE - PRECINCT 07-07,1,,,,WAKE - 07-07,WAKE - 19-07,WAKE - 18-07,WAKE - 17-07,WAKE - 16-07
2008,WAKE,ambiguous,WAKE - PRECINCT 07-07A,1,,,,WAKE - 07-07,WAKE - 19-07,WAKE - 18-07,WAKE - 17-07,WAKE - 16-07
2008,WAKE,ambiguous,WAKE - PRECINCT 07-09,1,,,,WAKE - 07-09,WAKE - 07-07,WAKE - 20-09,WAKE - 19-09,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 07-10,1,,,,WAKE - 07-10,WAKE - 07-07,WAKE - 20-10,WAKE - 19-07,WAKE - 18-07
2008,WAKE,ambiguous,WAKE - PRECINCT 07-11,1,,,,WAKE - 07-11,WAKE - 07-07,WAKE - 20-11,WAKE - 19-11,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 07-12,1,,,,WAKE - 07-12,WAKE - 12-07,WAKE - 07-07,WAKE - 20-12,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 07-13,1,,,,WAKE - 07-13,WAKE - 13-07,WAKE - 07-07,WAKE - 19-13,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 08-02,1,,,,WAKE - 08-02,WAKE - 08-08,WAKE - 02-02,WAKE - 20-08,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 08-03,1,,,,WAKE - 08-03,WAKE - 08-08,WAKE - 20-08,WAKE - 20-03,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 08-04,1,,,,WAKE - 08-04,WAKE - 04-08,WAKE - 08-08,WAKE - 04-04,WAKE - 20-08
2008,WAKE,ambiguous,WAKE - PRECINCT 08-05,1,,,,WAKE - 08-05,WAKE - 05-08,WAKE - 08-08,WAKE - 05-05,WAKE - 20-08
2008,WAKE,ambiguous,WAKE - PRECINCT 08-06,1,,,,WAKE - 08-06,WAKE - 06-08,WAKE - 08-08,WAKE - 06-06,WAKE - 20-08
2008,WAKE,ambiguous,WAKE - PRECINCT 08-07,1,,,,WAKE - 08-07,WAKE - 08-08,WAKE - 07-07,WAKE - 20-08,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 08-08,1,,,,WAKE - 08-08,WAKE - 20-08,WAKE - 18-08,WAKE - 13-08,WAKE - 12-08
2008,WAKE,ambiguous,WAKE - PRECINCT 08-09,1,,,,WAKE - 08-09,WAKE - 08-08,WAKE - 20-09,WAKE - 20-08,WAKE - 19-09
2008,WAKE,ambiguous,WAKE - PRECINCT 08-10,1,,,,WAKE - 08-10,WAKE - 08-08,WAKE - 20-10,WAKE - 20-08,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 08-11,1,,,,WAKE - 08-11,WAKE - 08-08,WAKE - 20-11,WAKE - 20-08,WAKE - 19-11
2008,WAKE,ambiguous,WAKE - PRECINCT 09-01,1,,,,WAKE - 09-01,WAKE - 01-09,WAKE - 01-01,WAKE - 20-09,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 09-02,1,,,,WAKE - 09-02,WAKE - 02-02,WAKE - 20-09,WAKE - 19-09,WAKE - 18-02
2008,WAKE,ambiguous,WAKE - PRECINCT 09-03,1,,,,WAKE - 09-03,WAKE - 20-09,WAKE - 20-03,WAKE - 19-09,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 10-01,1,,,,WAKE - 10-01,WAKE - 01-10,WAKE - 01-01,WAKE - 20-10,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 10-02,1,,,,WAKE - 10-02,WAKE - 02-02,WAKE - 20-10,WAKE - 18-02,WAKE - 17-10
2008,WAKE,ambiguous,WAKE - PRECINCT 10-03,1,,,,WAKE - 10-03,WAKE - 20-10,WAKE - 20-03,WAKE - 19-03,WAKE - 18-03
2008,WAKE,ambiguous,WAKE - PRECINCT 10-04,1,,,,WAKE - 04-10,WAKE - 04-04,WAKE - 20-10,WAKE - 20-04,WAKE - 18-04
2008,WAKE,ambiguous,WAKE - PRECINCT 11-01,1,,,,WAKE - 11-01,WAKE - 01-11,WAKE - 01-01,WAKE - 20-11,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 11-02,1,,,,WAKE - 11-02,WAKE - 02-02,WAKE - 20-11,WAKE - 19-11,WAKE - 18-02
2008,WAKE,ambiguous,WAKE - PRECINCT 12-01,1,,,,WAKE - 12-01,WAKE - 01-12,WAKE - 01-01,WAKE - 20-12,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 12-02,1,,,,WAKE - 12-02,WAKE - 02-02,WAKE - 20-12,WAKE - 18-02,WAKE - 17-12
2008,WAKE,ambiguous,WAKE - PRECINCT 12-04,1,,,,WAKE - 12-04,WAKE - 04-12,WAKE - 04-04,WAKE - 20-12,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 12-05,1,,,,WAKE - 05-05,WAKE - 20-12,WAKE - 20-05,WAKE - 19-05,WAKE - 18-05
2008,WAKE,ambiguous,WAKE - PRECINCT 12-06,1,,,,WAKE - 12-06,WAKE - 06-12,WAKE - 06-06,WAKE - 20-12,WAKE - 20-06B
2008,WAKE,ambiguous,WAKE - PRECINCT 12-07,1,,,,WAKE - 12-07,WAKE - 07-12,WAKE - 07-07,WAKE - 20-12,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 12-08,1,,,,WAKE - 12-08,WAKE - 08-08,WAKE - 20-12,WAKE - 20-08,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 12-09,1,,,,WAKE - 12-09,WAKE - 20-12,WAKE - 20-09,WAKE - 19-09,WAKE - 17-12
2008,WAKE,ambiguous,WAKE - PRECINCT 13-01,1,,,,WAKE - 13-01,WAKE - 01-13,WAKE - 01-01,WAKE - 20-01,WAKE - 19-13
2008,WAKE,ambiguous,WAKE - PRECINCT 13-02,1,,,,WAKE - 13-02,WAKE - 02-02,WAKE - 19-13,WAKE - 18-02,WAKE - 17-13
2008,WAKE,ambiguous,WAKE - PRECINCT 13-05,1,,,,WAKE - 13-05,WAKE - 05-05,WAKE - 20-05,WAKE - 19-13,WAKE - 19-05
2008,WAKE,ambiguous,WAKE - PRECINCT 13-06,1,,,,WAKE - 13-06,WAKE - 06-06,WAKE - 20-06B,WAKE - 20-06A,WAKE - 19-13
2008,WAKE,ambiguous,WAKE - PRECINCT 13-07,1,,,,WAKE - 13-07,WAKE - 07-13,WAKE - 07-07,WAKE - 19-13,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 13-08,1,,,,WAKE - 13-08,WAKE - 08-08,WAKE - 20-08,WAKE - 19-13,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 13-09,1,,,,WAKE - 13-09,WAKE - 20-09,WAKE - 19-13,WAKE - 19-09,WAKE - 17-13
2008,WAKE,ambiguous,WAKE - PRECINCT 13-10,1,,,,WAKE - 13-10,WAKE - 20-10,WAKE - 19-13,WAKE - 17-13,WAKE - 17-10
2008,WAKE,ambiguous,WAKE - PRECINCT 13-11,1,,,,WAKE - 13-11,WAKE - 20-11,WAKE - 19-13,WAKE - 19-11,WAKE - 17-13
2008,WAKE,ambiguous,WAKE - PRECINCT 14-01,1,,,,WAKE - 14-01,WAKE - 01-14,WAKE - 01-01,WAKE - 20-14,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 14-02,1,,,,WAKE - 14-02,WAKE - 02-02,WAKE - 20-14,WAKE - 19-14,WAKE - 18-02
2008,WAKE,ambiguous,WAKE - PRECINCT 15-01,1,,,,WAKE - 15-01,WAKE - 01-15,WAKE - 01-01,WAKE - 20-15,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 15-02,1,,,,WAKE - 15-02,WAKE - 02-02,WAKE - 20-15,WAKE - 19-15,WAKE - 18-02
2008,WAKE,ambiguous,WAKE - PRECINCT 15-03,1,,,,WAKE - 15-03,WAKE - 20-15,WAKE - 20-03,WAKE - 19-15,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 15-04,1,,,,WAKE - 15-04,WAKE - 04-15,WAKE - 04-04,WAKE - 20-15,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 16-01,1,,,,WAKE - 16-01,WAKE - 01-16,WAKE - 01-01,WAKE - 20-16,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 16-02,1,,,,WAKE - 16-02,WAKE - 02-02,WAKE - 20-16,WAKE - 19-16,WAKE - 18-02
2008,WAKE,ambiguous,WAKE - PRECINCT 16-03,1,,,,WAKE - 16-03,WAKE - 20-16,WAKE - 20-03,WAKE - 19-16,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 16-04,1,,,,WAKE - 16-04,WAKE - 04-16,WAKE - 04-04,WAKE - 20-16,WAKE - 20-04
2008,WAKE,ambiguous,WAKE - PRECINCT 16-05,1,,,,WAKE - 16-05,WAKE - 05-05,WAKE - 20-16,WAKE - 20-05,WAKE - 19-16
2008,WAKE,ambiguous,WAKE - PRECINCT 16-06,1,,,,WAKE - 16-06,WAKE - 06-06,WAKE - 20-16,WAKE - 20-06B,WAKE - 20-06A
2008,WAKE,ambiguous,WAKE - PRECINCT 16-07,1,,,,WAKE - 16-07,WAKE - 07-07,WAKE - 20-16,WAKE - 19-16,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 16-08,1,,,,WAKE - 08-08,WAKE - 20-16,WAKE - 20-08,WAKE - 19-16,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 16-09,1,,,,WAKE - 16-09,WAKE - 20-16,WAKE - 20-09,WAKE - 19-16,WAKE - 19-09
2008,WAKE,ambiguous,WAKE - PRECINCT 17-01,1,,,,WAKE - 17-01,WAKE - 01-17,WAKE - 01-01,WAKE - 20-17,WAKE - 20-01
2008,WAKE,ambiguous,WAKE - PRECINCT 17-02,1,,,,WAKE - 17-02,WAKE - 02-02,WAKE - 20-17,WAKE - 19-17,WAKE - 18-02
2008,WAKE,ambiguous,WAKE - PRECINCT 17-03,1,,,,WAKE - 17-03,WAKE - 20-17,WAKE - 20-03,WAKE - 19-17,WAKE - 19-03
2008,WAKE,ambiguous,WAKE - PRECINCT 17-04,1,,,,WAKE - 04-17,WAKE - 04-04,WAKE - 20-17,WAKE - 20-04,WAKE - 19-17
2008,WAKE,ambiguous,WAKE - PRECINCT 17-05,1,,,,WAKE - 17-05,WAKE - 05-05,WAKE - 20-17,WAKE - 20-05,WAKE - 19-17
2008,WAKE,ambiguous,WAKE - PRECINCT 17-06,1,,,,WAKE - 17-06,WAKE - 06-06,WAKE - 20-17,WAKE - 20-06B,WAKE - 20-06A
2008,WAKE,ambiguous,WAKE - PRECINCT 17-07,1,,,,WAKE - 17-07,WAKE - 07-07,WAKE - 20-17,WAKE - 19-17,WAKE - 19-07
2008,WAKE,ambiguous,WAKE - PRECINCT 17-08,1,,,,WAKE - 08-08,WAKE - 20-17,WAKE - 20-08,WAKE - 19-17,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 17-09,1,,,,WAKE - 17-09,WAKE - 20-17,WAKE - 20-09,WAKE - 19-17,WAKE - 19-09
2008,WAKE,ambiguous,WAKE - PRECINCT 17-10,1,,,,WAKE - 17-10,WAKE - 20-17,WAKE - 20-10,WAKE - 19-17,WAKE - 17-15
2008,WAKE,ambiguous,WAKE - PRECINCT 17-11,1,,,,WAKE - 17-11,WAKE - 20-17,WAKE - 20-11,WAKE - 19-17,WAKE - 19-11
2008,WAKE,ambiguous,WAKE - PRECINCT 18-01,1,,,,WAKE - 18-01,WAKE - 01-18,WAKE - 01-01,WAKE - 20-01,WAKE - 19-18
2008,WAKE,ambiguous,WAKE - PRECINCT 18-02,1,,,,WAKE - 18-02,WAKE - 02-02,WAKE - 19-18,WAKE - 18-08,WAKE - 18-07
2008,WAKE,ambiguous,WAKE - PRECINCT 18-03,1,,,,WAKE - 18-03,WAKE - 20-03,WAKE - 19-18,WAKE - 19-03,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 18-04,1,,,,WAKE - 18-04,WAKE - 04-18,WAKE - 04-04,WAKE - 20-04,WAKE - 19-18
2008,WAKE,ambiguous,WAKE - PRECINCT 18-05,1,,,,WAKE - 18-05,WAKE - 05-05,WAKE - 20-05,WAKE - 19-18,WAKE - 19-05
2008,WAKE,ambiguous,WAKE - PRECINCT 18-06,1,,,,WAKE - 18-06,WAKE - 06-06,WAKE - 20-06B,WAKE - 20-06A,WAKE - 19-18
2008,WAKE,ambiguous,WAKE - PRECINCT 18-07,1,,,,WAKE - 18-07,WAKE - 07-07,WAKE - 19-18,WAKE - 19-07,WAKE - 18-08
2008,WAKE,ambiguous,WAKE - PRECINCT 18-08,1,,,,WAKE - 18-08,WAKE - 08-08,WAKE - 20-08,WAKE - 19-18,WAKE - 18-07
2008,WAKE,ambiguous,WAKE - PRECINCT 19-03,1,,,,WAKE - 19-03,WAKE - 19-19,WAKE - 20-03,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 19-04,1,,,,WAKE - 04-19,WAKE - 19-19,WAKE - 04-04,WAKE - 20-04,WAKE - 19-23
2008,WAKE,ambiguous,WAKE - PRECINCT 19-05,1,,,,WAKE - 19-05,WAKE - 19-19,WAKE - 05-05,WAKE - 20-05,WAKE - 19-23
2008,WAKE,ambiguous,WAKE - PRECINCT 19-07,1,,,,WAKE - 19-07,WAKE - 19-19,WAKE - 07-07,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 19-09,1,,,,WAKE - 19-09,WAKE - 19-19,WAKE - 20-09,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 19-10,1,,,,WAKE - 19-19,WAKE - 20-10,WAKE - 19-23,WAKE - 19-22,WAKE - 19-21
2008,WAKE,ambiguous,WAKE - PRECINCT 19-11,1,,,,WAKE - 19-11,WAKE - 19-19,WAKE - 20-11,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 19-12,1,,,,WAKE - 19-19,WAKE - 20-12,WAKE - 19-23,WAKE - 19-22,WAKE - 19-21
2008,WAKE,ambiguous,WAKE - PRECINCT 19-13,1,,,,WAKE - 19-13,WAKE - 19-19,WAKE - 19-23,WAKE - 19-22,WAKE - 19-21
2008,WAKE,ambiguous,WAKE - PRECINCT 19-14,1,,,,WAKE - 19-14,WAKE - 19-19,WAKE - 20-14,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 19-15,1,,,,WAKE - 19-15,WAKE - 19-19,WAKE - 20-15,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 19-16,1,,,,WAKE - 19-16,WAKE - 19-19,WAKE - 20-16,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 19-17,1,,,,WAKE - 19-17,WAKE - 19-19,WAKE - 20-17,WAKE - 19-23,WAKE - 19-22
2008,WAKE,ambiguous,WAKE - PRECINCT 20-01,1,,,,WAKE - 20-01,WAKE - 01-20,WAKE - 01-01,WAKE - 20-17,WAKE - 20-16
2008,WAKE,ambiguous,WAKE - PRECINCT 20-02,1,,,,WAKE - 02-02,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15,WAKE - 20-14
2008,WAKE,ambiguous,WAKE - PRECINCT 20-03,1,,,,WAKE - 20-03,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15,WAKE - 20-14
2008,WAKE,ambiguous,WAKE - PRECINCT 20-04,1,,,,WAKE - 20-04,WAKE - 04-20,WAKE - 04-04,WAKE - 20-17,WAKE - 20-16
2008,WAKE,ambiguous,WAKE - PRECINCT 20-05,1,,,,WAKE - 20-05,WAKE - 05-05,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15
2008,WAKE,ambiguous,WAKE - PRECINCT 20-06A,1,,,,WAKE - 20-06A,WAKE - 20-06B,WAKE - 06-06,WAKE - 20-17,WAKE - 20-16
2008,WAKE,ambiguous,WAKE - PRECINCT 20-06B,1,,,,WAKE - 20-06B,WAKE - 20-06A,WAKE - 06-06,WAKE - 20-17,WAKE - 20-16
2008,WAKE,ambiguous,WAKE - PRECINCT 20-08,1,,,,WAKE - 20-08,WAKE - 08-08,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15
2008,WAKE,ambiguous,WAKE - PRECINCT 20-09,1,,,,WAKE - 20-09,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15,WAKE - 20-14
2008,WAKE,ambiguous,WAKE - PRECINCT 20-10,1,,,,WAKE - 20-10,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15,WAKE - 20-14
2008,WAKE,ambiguous,WAKE - PRECINCT 20-11,1,,,,WAKE - 20-11,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15,WAKE - 20-14
2008,WAKE,ambiguous,WAKE - PRECINCT 20-12,1,,,,WAKE - 20-12,WAKE - 20-17,WAKE - 20-16,WAKE - 20-15,WAKE - 20-14
