"block_geoid20","vap_count"
"370099708011017","25"
"370099708011018","8"
"370099708011019","73"
"370099708011020","0"
"370099708011021","12"
"370099708011022","0"
"370099708011023","0"
"370099708011024","4"
"370099708011025","23"
"370099708011026","0"
"370099708011029","3"
"370099708013025","0"
"370099708013026","0"
"370099708013028","0"
"370099708013029","0"
"370099708013030","120"
"370099708013031","0"
"370099708013033","10"
"370099708013034","13"
"370099708013035","0"
"370099708013036","20"
"370099708013037","0"
"370099708013038","0"
"370099708013039","45"
"370099708013040","56"
"370099708013042","14"
"370099708013044","4"
"370099708013046","52"
"370099708011030","2"
"370099708011031","0"
"370099708011033","0"
"370099708012000","0"
"370099708012001","30"
"370099708012002","0"
"370099708012004","5"
"370099708012005","0"
"370099708012007","3"
"370099708012008","4"
"370099708012009","24"
"370099708012010","13"
"370099708012011","11"
"370099708021007","20"
"370099708021030","0"
"370099708021074","0"
"370099708022000","0"
"370099708022003","55"
"370099708022006","2"
"370099708022007","27"
"370099708022009","0"
"370099708022012","4"
"370099708022024","0"
"370099708022026","0"
"370099708022031","18"
"370099708022036","57"
"370099708023012","19"
"370099708023013","21"
"370099708023017","5"
"370099708023019","68"
"370099708023021","0"
"370099708021000","17"
"370099708021001","0"
"370099708021002","23"
"370099708021013","5"
"370099708021016","14"
"370099708021018","0"
"370099708021020","34"
"370099708021023","48"
"370099708021040","0"
"370099708021043","0"
"370099708021046","26"
"370099708021048","6"
"370099708021051","6"
"370099708021053","5"
"370099708022015","11"
"370099708021003","9"
"370099708021004","0"
"370099708021005","27"
"370099708021006","3"
"370099708021008","4"
"370099708021028","0"
"370099708021031","0"
"370099708021065","21"
"370099708021066","64"
"370099708021067","12"
"370099708021068","2"
"370099708021069","2"
"370099708021070","15"
"370099708021071","0"
"370099708021072","0"
"370099708021073","5"
"370099708021075","0"
"370099708021076","0"
"370099708023002","0"
"370099708023007","59"
"370099708021009","12"
"370099708021010","0"
"370099708021011","0"
"370099708021012","16"
"370099708021014","21"
"370099708021015","1"
"370099708021017","1"
"370099708021019","1"
"370099708021021","9"
"370099708021022","27"
"370099708021024","0"
"370099708021025","0"
"370099708021026","0"
"370099708021027","21"
"370099708021029","0"
"370099708021032","19"
"370099708021033","37"
"370099708021034","43"
"370099708021077","0"
"370099708021078","6"
"370099708022001","6"
"370099708022002","0"
"370099708022004","19"
"370099708022005","42"
"370099708022008","2"
"370099708022010","70"
"370099708022011","4"
"370099708022013","0"
"370099708022014","0"
"370099708022016","4"
"370099708022017","80"
"370099708022018","0"
"370099708022019","0"
"370099708022020","0"
"370099708022021","0"
"370099708022022","0"
"370099708021035","4"
"370099708021036","0"
"370099708021037","11"
"370099708021038","1"
"370099708021039","36"
"370099708021041","0"
"370099708021042","0"
"370099708021044","0"
"370099708021045","33"
"370099708021047","0"
"370099708021049","5"
"370099708021050","28"
"370099708021052","2"
"370099708021054","42"
"370099708021055","19"
"370099708021056","1"
"370099708021057","53"
"370099708021058","17"
"370099708022023","51"
"370099708022025","64"
"370099708022027","0"
"370099708022028","50"
"370099708022029","10"
"370099708022030","3"
"370099708022032","56"
"370099708022033","22"
"370099708022034","14"
"370099708022035","0"
"370099708023000","0"
"370099708023001","88"
"370099708023003","15"
"370099708023004","53"
"370099708023005","10"
"370099708023006","31"
"370099708023008","5"
"370099708023009","20"
"370099708021059","9"
"370099708021060","11"
"370099708021061","8"
"370099708021062","5"
"370099708021063","1"
"370099708021064","15"
"370099708023010","38"
"370099708023011","42"
"370099708023014","42"
"370099708023015","37"
"370099708023016","34"
"370099708023018","7"
"370099708023020","100"
"370099708023022","35"
"370099708023023","9"
"370099708023024","20"
"370099708023025","1"
"370119301003004","4"
"370119301003006","60"
"370119301003009","0"
"370119301003011","30"
"370119301003014","4"
"370119301003016","17"
"370119301003030","0"
"370119301003036","1"
"370119301003041","0"
"370119301002005","0"
"370119301002007","1"
"370119301002010","0"
"370119301002014","17"
"370119301002016","0"
"370119301002026","0"
"370119301002030","4"
"370119301002032","0"
"370119301002034","12"
"370119301002037","15"
"370119301002039","0"
"370119301002051","53"
"370119301002054","0"
"370119301002056","63"
"370119301002058","0"
"370119301002060","2"
"370119301002062","3"
"370119301002065","0"
"370119301002067","10"
"370119301002077","0"
"370119301001016","10"
"370119301001021","4"
"370119301001023","5"
"370119301001025","0"
"370119301001026","2"
"370119301001043","14"
"370119301001048","2"
"370119301001050","2"
"370119301001052","33"
"370119301001070","20"
"370119301001072","3"
"370119301001075","6"
"370119301002003","12"
"370119301002031","0"
"370119301002064","0"
"370119301001000","13"
"370119301001001","9"
"370119301001002","14"
"370119301001003","0"
"370119301001004","5"
"370119301001005","0"
"370119301001006","0"
"370119301001007","16"
"370119301001008","90"
"370119301001009","11"
"370119301001010","0"
"370119301001011","13"
"370119301001013","0"
"370119301001014","5"
"370119301001015","0"
"370119301001017","7"
"370119301001018","1"
"370119301001019","2"
"370119301001020","17"
"370119301001022","94"
"370119301001024","4"
"370119301001012","0"
"370119301002000","5"
"370119301002001","0"
"370119301002002","7"
"370119301002004","0"
"370119301002006","0"
"370119301002008","0"
"370119301002009","0"
"370119301002011","0"
"370119301002012","218"
"370119301002013","8"
"370119301002015","7"
"370119301002017","9"
"370119301002018","0"
"370119301001027","4"
"370119301001028","216"
"370119301001029","11"
"370119301001030","0"
"370119301001031","43"
"370119301001032","0"
"370119301001033","0"
"370119301001034","7"
"370119301001035","0"
"370119301001036","1"
"370119301001037","0"
"370119301001038","119"
"370119301001039","3"
"370119301001040","5"
"370119301001041","0"
"370119301001042","10"
"370119301001044","11"
"370119301001045","73"
"370119301001046","4"
"370119301001047","17"
"370119301002019","7"
"370119301002020","0"
"370119301002021","1"
"370119301002022","0"
"370119301002023","0"
"370119301002024","5"
"370119301002025","0"
"370119301002027","2"
"370119301002028","17"
"370119301002029","9"
"370119301002033","0"
"370119301002035","16"
"370119301002036","7"
"370119301002038","10"
"370119301002040","0"
"370119301002041","8"
"370119301002042","0"
"370119301002043","134"
"370119301001049","0"
"370119301001051","0"
"370119301001053","8"
"370119301001054","0"
"370119301001055","0"
"370119301001056","19"
"370119301001057","5"
"370119301001058","1"
"370119301001059","1"
"370119301001060","3"
"370119301001061","2"
"370119301001062","3"
"370119301001063","15"
"370119301001064","7"
"370119301001065","0"
"370119301001066","11"
"370119301001067","8"
"370119301001068","0"
"370119301001069","14"
"370119301001071","0"
"370119301001073","11"
"370119301001074","0"
"370119301002044","135"
"370119301002045","7"
"370119301002046","14"
"370119301002047","66"
"370119301002048","91"
"370119301002049","0"
"370119301002050","0"
"370119301002052","10"
"370119301002053","28"
"370119301002055","17"
"370119301002057","0"
"370119301002059","0"
"370119301002061","0"
"370119301002063","36"
"370119301002066","5"
"370119301002068","2"
"370119301001076","1"
"370119301002069","0"
"370119301002070","0"
"370119301002071","2"
"370119301002072","0"
"370119301002073","14"
"370119301002074","2"
"370119301002075","2"
"370119301002076","27"
"370119301002078","4"
"370119301003019","5"
"370119301003034","0"
"370119301002079","0"
"370119301002080","0"
"370119301002081","0"
"370119301002082","1"
"370119301002083","0"
"370119301002084","1"
"370119301002085","0"
"370119301003000","18"
"370119301003001","34"
"370119301003002","18"
"370119301003003","23"
"370119301003005","14"
"370119301003007","0"
"370119301003008","0"
"370119301003010","0"
"370119301003012","2"
"370119301003013","29"
"370119301003015","7"
"370119301003017","69"
"370119301003018","5"
"370119301003020","27"
"370119301003021","0"
"370119301003022","0"
"370119301003023","0"
"370119301003024","0"
"370119301003025","19"
"370119301003026","4"
"370119301003027","0"
"370119301003028","0"
"370119301003029","7"
"370119301003031","14"
"370119301003032","2"
"370119301003033","13"
"370119301003035","25"
"370119301003037","0"
"370119301003038","9"
"370119301003039","3"
"370119301003040","17"
"370119301003042","0"
"370119302002003","8"
"370119302002005","0"
"370119302002007","0"
"370119302002010","0"
"370119302002012","0"
"370119302002024","33"
"370119302002025","13"
"370119302002027","5"
"370119302002029","6"
"370119302002034","0"
"370119302002050","0"
"370119302002053","0"
"370119302002055","2"
"370119302002057","24"
"370119302002060","2"
"370119302002064","15"
"370119302002072","13"
"370119302002076","0"
"370119302002089","5"
"370119302002091","5"
"370119302003001","6"
"370119302003003","6"
"370119302003006","11"
"370119302003008","8"
"370119302003012","63"
"370119302003030","3"
"370119302003032","5"
"370119302003035","11"
"370119302003037","4"
"370119302003038","5"
"370119302003040","10"
"370119302003055","16"
"370119302003057","33"
"370119302003058","5"
"370119302003063","0"
"370119302003065","13"
"370119302001029","0"
"370119302001036","17"
"370119302001046","0"
"370119302001056","3"
"370119302001060","0"
"370119302001063","1"
"370119302001065","14"
"370119302001069","0"
"370119302001072","27"
"370119302001083","3"
"370119302001085","37"
"370119302001087","2"
"370119302001090","0"
"370119302001093","6"
"370119302001096","0"
"370119302001097","1"
"370119302001101","0"
"370119302001000","0"
"370119302001001","1"
"370119302001003","0"
"370119302001013","0"
"370119302001015","0"
"370119302001016","0"
"370119302001021","6"
"370119302003067","6"
"370119302003069","11"
"370119302003071","7"
"370119302003073","4"
"370119302003076","14"
"370119302003087","5"
"370119302003090","26"
"370119302003093","0"
"370119302003095","1"
"370119302003098","34"
"370119302003102","6"
"370119302003104","6"
"370119302002006","0"
"370119302002038","45"
"370119302003041","19"
"370119302001017","15"
"370119302001018","179"
"370119302001019","11"
"370119302001020","2"
"370119302001022","5"
"370119302001023","0"
"370119302001024","10"
"370119302003010","1"
"370119302003068","1"
"370119302003070","2"
"370119302003072","1"
"370119302003074","1"
"370119302003075","25"
"370119302003077","2"
"370119302003078","9"
"370119302003079","0"
"370119302003080","0"
"370119302003081","2"
"370119302003082","4"
"370119302003083","1"
"370119302003084","1"
"370119302003085","7"
"370119302003086","8"
"370119302003088","26"
"370119302003089","5"
"370119302003091","3"
"370119302003092","8"
"370119302003094","8"
"370119302003096","3"
"370119302003097","3"
"370119302003099","8"
"370119302003100","30"
"370119302003101","8"
"370119302003103","2"
"370119302003105","1"
"370119302003106","6"
"370119302003107","2"
"370119302001068","5"
"370119302001095","0"
"370119302002080","9"
"370119302002081","0"
"370119302002082","0"
"370119302002002","0"
"370119302002004","0"
"370119302002008","0"
"370119302002009","0"
"370119302002011","0"
"370119302002013","5"
"370119302002014","0"
"370119302002015","0"
"370119302002016","9"
"370119302002017","11"
"370119302002018","3"
"370119302002019","11"
"370119302002020","8"
"370119302002021","0"
"370119302002022","7"
"370119302002023","0"
"370119302002026","11"
"370119302002083","0"
"370119302002084","36"
"370119302002085","9"
"370119302002086","3"
"370119302002087","0"
"370119302002088","1"
"370119302002090","19"
"370119302002092","1"
"370119302003000","81"
"370119302003002","12"
"370119302003004","61"
"370119302003005","7"
"370119302003007","9"
"370119302003009","46"
"370119302003011","15"
"370119302003013","75"
"370119302003014","2"
"370119302002028","2"
"370119302002030","1"
"370119302002031","3"
"370119302002032","1"
"370119302002033","1"
"370119302002035","0"
"370119302002036","4"
"370119302002037","0"
"370119302002039","1"
"370119302002040","0"
"370119302002041","0"
"370119302002042","5"
"370119302002043","0"
"370119302002044","17"
"370119302002045","0"
"370119302002046","0"
"370119302002047","0"
"370119302002048","0"
"370119302002049","0"
"370119302003015","30"
"370119302003016","0"
"370119302003017","0"
"370119302003018","0"
"370119302003019","0"
"370119302003020","66"
"370119302003021","0"
"370119302003022","1"
"370119302003023","12"
"370119302003024","2"
"370119302003025","10"
"370119302003026","8"
"370119302003027","9"
"370119302003028","15"
"370119302003029","19"
"370119302003031","7"
"370119302003033","6"
"370119302003034","0"
"370119302003036","3"
"370119302002051","0"
"370119302002052","0"
"370119302002054","42"
"370119302002056","10"
"370119302002058","6"
"370119302002059","36"
"370119302002061","25"
"370119302002062","32"
"370119302002063","23"
"370119302002065","5"
"370119302002066","14"
"370119302002067","0"
"370119302002068","1"
"370119302002069","0"
"370119302002070","6"
"370119302002071","15"
"370119302002073","0"
"370119302002074","0"
"370119302002075","0"
"370119302003039","10"
"370119302003042","6"
"370119302003043","34"
"370119302003044","3"
"370119302003045","3"
"370119302003046","6"
"370119302003047","8"
"370119302003048","0"
"370119302003049","13"
"370119302003050","7"
"370119302003051","47"
"370119302003052","2"
"370119302003053","0"
