county,year,precinct_abbrv,source_precinct,sbe2006_seims_code,sbe2006_precinct,sbe2006_key,alias_values,confidence,source_file,notes
MECKLENBURG,2002,212,212,212,212,MECKLENBURG - 212,212,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,213,213,213,213,MECKLENBURG - 213,213,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,214,214,214,214,MECKLENBURG - 214,214,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,215,215,215,215,MECKLENBURG - 215,215,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,216,216,216,216,MECKLENBURG - 216,216,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,217,217,217,217,MECKLENBURG - 217,217,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,218,218,218,218,MECKLENBURG - 218,218,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,219,219,219,219,MECKLENBURG - 219,219,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,220,220,220,220,MECKLENBURG - 220,220,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,221,221,221,221,MECKLENBURG - 221,221,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,222,222,222,222,MECKLENBURG - 222,222,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,224,224,224,224,MECKLENBURG - 224,224,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,225,225,225,225,MECKLENBURG - 225,225,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,226,226,226,226,MECKLENBURG - 226,226,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,227,227,227,227,MECKLENBURG - 227,227,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,228,228,228,228,MECKLENBURG - 228,228,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,229,229,229,229,MECKLENBURG - 229,229,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,230,230,230,230,MECKLENBURG - 230,230,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,231,231,231,231,MECKLENBURG - 231,231,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,232,232,232,232,MECKLENBURG - 232,232,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,233,233,233,233,MECKLENBURG - 233,233,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,234,234,234,234,MECKLENBURG - 234,234,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,235,235,235,235,MECKLENBURG - 235,235,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,236,236,236,236,MECKLENBURG - 236,236,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,237,237,237,237,MECKLENBURG - 237,237,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,239,239,239,239,MECKLENBURG - 239,239,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,240,240,240,240,MECKLENBURG - 240,240,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,241,241,241,241,MECKLENBURG - 241,241,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,242,242,242,242,MECKLENBURG - 242,242,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
MECKLENBURG,2002,243,243,243,243,MECKLENBURG - 243,243,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,CF01,CF01,CF01,CAPE FEAR 1,NEW HANOVER - CAPE FEAR 1,CF01,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,CF02,CF02,CF02,CAPE FEAR 2,NEW HANOVER - CAPE FEAR 2,CF02,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,CF03,CF03,CF03,CAPE FEAR 3,NEW HANOVER - CAPE FEAR 3,CF03,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,FP01,FP01,FP01,FEDERAL POINT 1,NEW HANOVER - FEDERAL POINT 1,FP01,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,FP02,FP02,FP02,FEDERAL POINT 2,NEW HANOVER - FEDERAL POINT 2,FP02,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,FP03,FP03,FP03,FEDERAL POINT 3,NEW HANOVER - FEDERAL POINT 3,FP03,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,FP04,FP04,FP04,FEDERAL POINT 4,NEW HANOVER - FEDERAL POINT 4,FP04,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,FP05,FP05,FP05,FEDERAL POINT 5,NEW HANOVER - FEDERAL POINT 5,FP05,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,H01,H01,H01,HARNETT 1,NEW HANOVER - HARNETT 1,H01,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,H03,H03,H03,HARNETT 3,NEW HANOVER - HARNETT 3,H03,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,H04,H04,H04,HARNETT 4,NEW HANOVER - HARNETT 4,H04,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,H05,H05,H05,HARNETT 5,NEW HANOVER - HARNETT 5,H05,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,H06,H06,H06,HARNETT 6,NEW HANOVER - HARNETT 6,H06,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,H07,H07,H07,HARNETT 7,NEW HANOVER - HARNETT 7,H07,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,H09,H09,H09,HARNETT 9,NEW HANOVER - HARNETT 9,H09,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,M02,M02,M02,MASONBORO 2,NEW HANOVER - MASONBORO 2,M02,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,M03,M03,M03,MASONBORO 3,NEW HANOVER - MASONBORO 3,M03,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,M04,M04,M04,MASONBORO 4,NEW HANOVER - MASONBORO 4,M04,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,M05,M05,M05,MASONBORO 5,NEW HANOVER - MASONBORO 5,M05,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W01,W01,W01,WILMINGTON 01,NEW HANOVER - WILMINGTON 01,W01,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W02,W02,W02,WILMINGTON 02,NEW HANOVER - WILMINGTON 02,W02,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W03,W03,W03,WILMINGTON 03,NEW HANOVER - WILMINGTON 03,W03,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W04,W04,W04,WILMINGTON 04,NEW HANOVER - WILMINGTON 04,W04,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W05,W05,W05,WILMINGTON 05,NEW HANOVER - WILMINGTON 05,W05,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W06,W06,W06,WILMINGTON 06,NEW HANOVER - WILMINGTON 06,W06,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W07,W07,W07,WILMINGTON 07,NEW HANOVER - WILMINGTON 07,W07,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W08,W08,W08,WILMINGTON 08,NEW HANOVER - WILMINGTON 08,W08,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W09,W09,W09,WILMINGTON 09,NEW HANOVER - WILMINGTON 09,W09,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W10,W10,W10,WILMINGTON 10,NEW HANOVER - WILMINGTON 10,W10,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W11,W11,W11,WILMINGTON 11,NEW HANOVER - WILMINGTON 11,W11,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W12,W12,W12,WILMINGTON 12,NEW HANOVER - WILMINGTON 12,W12,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W13,W13,W13,WILMINGTON 13,NEW HANOVER - WILMINGTON 13,W13,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W14,W14,W14,WILMINGTON 14,NEW HANOVER - WILMINGTON 14,W14,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W15,W15,W15,WILMINGTON 15,NEW HANOVER - WILMINGTON 15,W15,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W16,W16,W16,WILMINGTON 16,NEW HANOVER - WILMINGTON 16,W16,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W17,W17,W17,WILMINGTON 17,NEW HANOVER - WILMINGTON 17,W17,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W18,W18,W18,WILMINGTON 18,NEW HANOVER - WILMINGTON 18,W18,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W19,W19,W19,WILMINGTON 19,NEW HANOVER - WILMINGTON 19,W19,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W20,W20,W20,WILMINGTON 20,NEW HANOVER - WILMINGTON 20,W20,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W21,W21,W21,WILMINGTON 21,NEW HANOVER - WILMINGTON 21,W21,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W22,W22,W22,WILMINGTON 22,NEW HANOVER - WILMINGTON 22,W22,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W23,W23,W23,WILMINGTON 23,NEW HANOVER - WILMINGTON 23,W23,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,W24,W24,W24,WILMINGTON 24,NEW HANOVER - WILMINGTON 24,W24,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
NEW HANOVER,2002,WB,WB,WB,WRIGHTSVILLE BEACH,NEW HANOVER - WRIGHTSVILLE BEACH,WB,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-01,01-01,01-01,01-01,WAKE - 01-01,01-01,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-02,01-02,01-02,01-02,WAKE - 01-02,01-02,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-03,01-03,01-03,01-03,WAKE - 01-03,01-03,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-04,01-04,01-04,01-04,WAKE - 01-04,01-04,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-05,01-05,01-05,01-05,WAKE - 01-05,01-05,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-06,01-06,01-06,01-06,WAKE - 01-06,01-06,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-07,01-07,01-07,01-07,WAKE - 01-07,01-07,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-09,01-09,01-09,01-09,WAKE - 01-09,01-09,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-10,01-10,01-10,01-10,WAKE - 01-10,01-10,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-11,01-11,01-11,01-11,WAKE - 01-11,01-11,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-12,01-12,01-12,01-12,WAKE - 01-12,01-12,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-13,01-13,01-13,01-13,WAKE - 01-13,01-13,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-14,01-14,01-14,01-14,WAKE - 01-14,01-14,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-15,01-15,01-15,01-15,WAKE - 01-15,01-15,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-16,01-16,01-16,01-16,WAKE - 01-16,01-16,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-17,01-17,01-17,01-17,WAKE - 01-17,01-17,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-18,01-18,01-18,01-18,WAKE - 01-18,01-18,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-19,01-19,01-19,01-19,WAKE - 01-19,01-19,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-20,01-20,01-20,01-20,WAKE - 01-20,01-20,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-21,01-21,01-21,01-21,WAKE - 01-21,01-21,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-22,01-22,01-22,01-22,WAKE - 01-22,01-22,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-23,01-23,01-23,01-23,WAKE - 01-23,01-23,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-25,01-25,01-25,01-25,WAKE - 01-25,01-25,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-26,01-26,01-26,01-26,WAKE - 01-26,01-26,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-27,01-27,01-27,01-27,WAKE - 01-27,01-27,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
WAKE,2002,01-28,01-28,01-28,01-28,WAKE - 01-28,01-28,high,C:/Users/Shama/Downloads/results_pct_20021105/results_pct_20021105.txt,exact abbreviation and compatible source/SBE2006 name
