line_year,scope,contest_type,file,district,raw_statewide_votes,staged_statewide_votes,staged_minus_raw_votes,production_exists,production_margin_pct,staged_margin_pct,staged_minus_production_pp,production_winner,staged_winner,winner_flip,production_total_votes,staged_total_votes
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,37,2806946,2806954,8,True,14.37,14.37,0.0,REP,REP,False,18645,18645
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,38,2806946,2806954,8,True,-46.54,-46.54,0.0,DEM,DEM,False,20750,20750
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,39,2806946,2806954,8,True,1.57,1.57,0.0,REP,REP,False,20025,20025
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,40,2806946,2806954,8,True,7.07,7.07,0.0,REP,REP,False,29828,29828
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,41,2806946,2806954,8,True,10.37,10.37,0.0,REP,REP,False,10003,10003
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,42,2806946,2806954,8,True,-36.65,-36.65,0.0,DEM,DEM,False,15350,15350
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,43,2806946,2806954,8,True,1.51,1.51,0.0,REP,REP,False,23184,23184
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,44,2806946,2806954,8,True,-16.05,-16.05,0.0,DEM,DEM,False,26791,26791
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,45,2806946,2806954,8,True,-0.95,-0.95,0.0,DEM,DEM,False,11590,11590
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,46,2806946,2806954,8,True,-22.57,-22.57,0.0,DEM,DEM,False,25898,25898
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,47,2806946,2806954,8,True,-49.23,-49.23,0.0,DEM,DEM,False,22086,22086
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,48,2806946,2806954,8,True,-34.95,-34.95,0.0,DEM,DEM,False,16412,16412
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,49,2806946,2806954,8,True,-13.07,-13.07,0.0,DEM,DEM,False,24651,24651
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,50,2806946,2806954,8,True,-29.49,-29.49,0.0,DEM,DEM,False,28293,28293
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,51,2806946,2806954,8,True,4.15,4.15,0.0,REP,REP,False,21326,21326
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,52,2806946,2806954,8,True,-14.02,-14.02,0.0,DEM,DEM,False,27014,27014
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,53,2806946,2806954,8,True,19.49,19.49,0.0,REP,REP,False,12635,12635
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,54,2806946,2806954,8,True,-7.94,-7.94,0.0,DEM,DEM,False,23136,23136
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,55,2806946,2806954,8,True,-7.0,-7.0,0.0,DEM,DEM,False,22734,22734
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,56,2806946,2806954,8,True,-34.23,-34.23,0.0,DEM,DEM,False,28482,28482
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,57,2806946,2806954,8,True,-20.22,-20.22,0.0,DEM,DEM,False,31311,31311
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,58,2806946,2806954,8,True,-29.64,-29.64,0.0,DEM,DEM,False,25839,25839
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,59,2806946,2806954,8,True,-0.91,-0.91,0.0,DEM,DEM,False,24560,24560
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,60,2806946,2806954,8,True,-18.3,-18.3,0.0,DEM,DEM,False,24276,24276
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,61,2806946,2806954,8,True,-33.88,-33.88,0.0,DEM,DEM,False,30035,30035
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,62,2806946,2806954,8,True,17.65,17.65,0.0,REP,REP,False,25019,25019
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,63,2806946,2806954,8,True,2.96,2.96,0.0,REP,REP,False,23105,23105
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,64,2806946,2806954,8,True,7.74,7.74,0.0,REP,REP,False,22724,22724
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,65,2806946,2806954,8,True,-3.33,-3.33,0.0,DEM,DEM,False,31883,31883
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,66,2806946,2806954,8,True,2.75,2.75,0.0,REP,REP,False,11607,11607
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,67,2806946,2806954,8,True,13.53,13.53,0.0,REP,REP,False,30592,30592
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,68,2806946,2806954,8,True,42.84,42.84,0.0,REP,REP,False,11746,11746
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,69,2806946,2806954,8,True,37.27,37.27,0.0,REP,REP,False,17157,17157
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,70,2806946,2806954,8,True,31.76,31.76,0.0,REP,REP,False,27018,27018
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,71,2806946,2806954,8,True,-4.96,-4.96,0.0,DEM,DEM,False,24365,24365
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,72,2806946,2806954,8,True,-29.5,-29.5,0.0,DEM,DEM,False,25797,25797
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,73,2806946,2806954,8,True,20.2,20.2,0.0,REP,REP,False,21232,21232
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,74,2806946,2806954,8,True,25.67,25.67,0.0,REP,REP,False,32818,32818
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,75,2806946,2806954,8,True,19.08,19.08,0.0,REP,REP,False,23140,23140
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,76,2806946,2806954,8,True,12.13,12.13,0.0,REP,REP,False,25382,25382
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,77,2806946,2806954,8,True,36.44,36.44,0.0,REP,REP,False,30766,30766
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,78,2806946,2806954,8,True,26.75,26.75,0.0,REP,REP,False,24976,24976
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,79,2806946,2806954,8,True,10.26,10.26,0.0,REP,REP,False,32094,32094
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,80,2806946,2806954,8,True,30.36,30.36,0.0,REP,REP,False,25072,25072
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,81,2806946,2806954,8,True,15.58,15.58,0.0,REP,REP,False,25474,25474
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,82,2806946,2806954,8,True,33.73,33.73,0.0,REP,REP,False,14674,14674
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,83,2806946,2806954,8,True,27.25,27.25,0.0,REP,REP,False,26191,26191
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,84,2806946,2806954,8,True,18.65,18.65,0.0,REP,REP,False,21950,21950
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,85,2806946,2806954,8,True,26.03,26.03,0.0,REP,REP,False,32885,32885
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,86,2806946,2806954,8,True,13.29,13.29,0.0,REP,REP,False,28916,28916
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,87,2806946,2806954,8,True,25.04,25.04,0.0,REP,REP,False,27518,27518
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,88,2806946,2806954,8,True,-14.6,-14.6,0.0,DEM,DEM,False,22204,22204
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,89,2806946,2806954,8,True,33.09,33.09,0.0,REP,REP,False,23666,23666
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,90,2806946,2806954,8,True,20.97,20.97,0.0,REP,REP,False,29916,29916
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,91,2806946,2806954,8,True,16.96,16.96,0.0,REP,REP,False,28778,28778
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,92,2806946,2806954,8,True,-3.33,-3.33,0.0,DEM,DEM,False,12974,12974
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,93,2806946,2806954,8,True,10.22,10.22,0.0,REP,REP,False,30508,30508
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,94,2806946,2806954,8,True,27.68,27.68,0.0,REP,REP,False,30085,30085
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,95,2806946,2806954,8,True,27.75,27.75,0.0,REP,REP,False,20447,20447
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,96,2806946,2806954,8,True,28.71,28.71,0.0,REP,REP,False,29151,29151
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,97,2806946,2806954,8,True,21.46,21.46,0.0,REP,REP,False,23900,23900
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,98,2806946,2806954,8,True,14.1,14.1,0.0,REP,REP,False,14163,14163
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,99,2806946,2806954,8,True,-10.76,-10.76,0.0,DEM,DEM,False,14796,14796
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,100,2806946,2806954,8,True,17.56,17.56,0.0,REP,REP,False,27189,27189
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,101,2806946,2806954,8,True,10.52,10.52,0.0,REP,REP,False,13815,13815
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,102,2806946,2806954,8,True,-44.33,-44.33,0.0,DEM,DEM,False,20228,20228
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,103,2806946,2806954,8,True,28.38,28.38,0.0,REP,REP,False,16931,16931
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,104,2806946,2806954,8,True,19.79,19.79,0.0,REP,REP,False,29713,29713
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,105,2806946,2806954,8,True,27.99,27.99,0.0,REP,REP,False,27264,27264
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,106,2806946,2806954,8,True,-9.18,-9.18,0.0,DEM,DEM,False,13389,13389
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,107,2806946,2806954,8,True,-57.31,-57.31,0.0,DEM,DEM,False,18027,18027
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,108,2806946,2806954,8,True,29.24,29.24,0.0,REP,REP,False,21258,21258
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,109,2806946,2806954,8,True,26.26,26.26,0.0,REP,REP,False,23303,23303
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,110,2806946,2806954,8,True,11.14,11.14,0.0,REP,REP,False,25720,25720
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,111,2806946,2806954,8,True,8.64,8.64,0.0,REP,REP,False,26726,26726
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,112,2806946,2806954,8,True,-19.45,-19.45,0.0,DEM,DEM,False,20036,20036
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,113,2806946,2806954,8,True,20.01,20.01,0.0,REP,REP,False,28402,28402
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,114,2806946,2806954,8,True,9.69,9.69,0.0,REP,REP,False,26779,26779
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,115,2806946,2806954,8,True,4.27,4.27,0.0,REP,REP,False,25361,25361
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,116,2806946,2806954,8,True,-0.59,-0.59,0.0,DEM,DEM,False,28847,28847
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,117,2806946,2806954,8,True,30.76,30.76,0.0,REP,REP,False,25716,25716
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,118,2806946,2806954,8,True,-0.78,-0.78,0.0,DEM,DEM,False,28648,28648
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,119,2806946,2806954,8,True,7.45,7.45,0.0,REP,REP,False,29194,29194
2024,state_house,nc_supreme_court_chief_justice_seat_01,state_house_nc_supreme_court_chief_justice_seat_01_2000.json,120,2806946,2806954,8,True,19.85,19.85,0.0,REP,REP,False,28966,28966
2024,state_house,president,state_house_president_2000.json,1,2892671,2892666,-5,True,6.03,6.03,0.0,REP,REP,False,27230,27230
2024,state_house,president,state_house_president_2000.json,2,2892671,2892666,-5,True,10.86,10.86,0.0,REP,REP,False,25637,25637
2024,state_house,president,state_house_president_2000.json,3,2892671,2892666,-5,True,23.25,23.25,0.0,REP,REP,False,27212,27212
2024,state_house,president,state_house_president_2000.json,4,2892671,2892666,-5,True,11.24,11.24,0.0,REP,REP,False,23784,23784
2024,state_house,president,state_house_president_2000.json,5,2892671,2892666,-5,True,-16.17,-16.17,0.0,DEM,DEM,False,25077,25077
2024,state_house,president,state_house_president_2000.json,6,2892671,2892666,-5,True,21.15,21.15,0.0,REP,REP,False,17074,17074
2024,state_house,president,state_house_president_2000.json,7,2892671,2892666,-5,True,4.98,4.98,0.0,REP,REP,False,18525,18525
2024,state_house,president,state_house_president_2000.json,8,2892671,2892666,-5,True,-10.83,-10.83,0.0,DEM,DEM,False,19469,19469
2024,state_house,president,state_house_president_2000.json,9,2892671,2892666,-5,True,23.79,23.79,0.0,REP,REP,False,23603,23603
2024,state_house,president,state_house_president_2000.json,10,2892671,2892666,-5,True,26.33,26.33,0.0,REP,REP,False,24483,24483
2024,state_house,president,state_house_president_2000.json,11,2892671,2892666,-5,True,13.67,13.67,0.0,REP,REP,False,34238,34238
2024,state_house,president,state_house_president_2000.json,12,2892671,2892666,-5,True,10.16,10.16,0.0,REP,REP,False,30991,30991
2024,state_house,president,state_house_president_2000.json,13,2892671,2892666,-5,True,29.12,29.12,0.0,REP,REP,False,28401,28401
2024,state_house,president,state_house_president_2000.json,14,2892671,2892666,-5,True,23.41,23.41,0.0,REP,REP,False,11178,11178
2024,state_house,president,state_house_president_2000.json,15,2892671,2892666,-5,True,34.46,34.46,0.0,REP,REP,False,15576,15576
2024,state_house,president,state_house_president_2000.json,16,2892671,2892666,-5,True,15.03,15.03,0.0,REP,REP,False,17614,17614
2024,state_house,president,state_house_president_2000.json,17,2892671,2892666,-5,True,4.15,4.15,0.0,REP,REP,False,17452,17452
2024,state_house,president,state_house_president_2000.json,18,2892671,2892666,-5,True,-9.1,-9.1,0.0,DEM,DEM,False,25939,25939
2024,state_house,president,state_house_president_2000.json,19,2892671,2892666,-5,True,18.42,18.42,0.0,REP,REP,False,23915,23915
2024,state_house,president,state_house_president_2000.json,20,2892671,2892666,-5,True,24.24,24.24,0.0,REP,REP,False,27862,27862
2024,state_house,president,state_house_president_2000.json,21,2892671,2892666,-5,True,18.02,18.02,0.0,REP,REP,False,10685,10685
2024,state_house,president,state_house_president_2000.json,22,2892671,2892666,-5,True,2.45,2.45,0.0,REP,REP,False,30161,30161
2024,state_house,president,state_house_president_2000.json,23,2892671,2892666,-5,True,-20.59,-20.59,0.0,DEM,DEM,False,34748,34748
2024,state_house,president,state_house_president_2000.json,24,2892671,2892666,-5,True,11.12,11.12,0.0,REP,REP,False,26321,26321
2024,state_house,president,state_house_president_2000.json,25,2892671,2892666,-5,True,16.85,16.85,0.0,REP,REP,False,28963,28963
2024,state_house,president,state_house_president_2000.json,26,2892671,2892666,-5,True,31.61,31.61,0.0,REP,REP,False,12108,12108
2024,state_house,president,state_house_president_2000.json,27,2892671,2892666,-5,True,-27.35,-27.35,0.0,DEM,DEM,False,31965,31965
2024,state_house,president,state_house_president_2000.json,28,2892671,2892666,-5,True,31.15,31.15,0.0,REP,REP,False,23684,23684
2024,state_house,president,state_house_president_2000.json,29,2892671,2892666,-5,True,-32.18,-32.18,0.0,DEM,DEM,False,23846,23846
2024,state_house,president,state_house_president_2000.json,30,2892671,2892666,-5,True,-35.96,-35.96,0.0,DEM,DEM,False,21752,21752
2024,state_house,president,state_house_president_2000.json,31,2892671,2892666,-5,True,-43.91,-43.91,0.0,DEM,DEM,False,14264,14264
2024,state_house,president,state_house_president_2000.json,32,2892671,2892666,-5,True,-6.99,-6.99,0.0,DEM,DEM,False,25339,25339
2024,state_house,president,state_house_president_2000.json,33,2892671,2892666,-5,True,2.58,2.58,0.0,REP,REP,False,17722,17722
2024,state_house,president,state_house_president_2000.json,34,2892671,2892666,-5,True,-6.45,-6.45,0.0,DEM,DEM,False,34408,34408
2024,state_house,president,state_house_president_2000.json,35,2892671,2892666,-5,True,29.06,29.06,0.0,REP,REP,False,17505,17505
2024,state_house,president,state_house_president_2000.json,36,2892671,2892666,-5,True,22.57,22.57,0.0,REP,REP,False,16520,16520
2024,state_house,president,state_house_president_2000.json,37,2892671,2892666,-5,True,24.63,24.63,0.0,REP,REP,False,19005,19005
2024,state_house,president,state_house_president_2000.json,38,2892671,2892666,-5,True,-39.93,-39.93,0.0,DEM,DEM,False,20792,20792
2024,state_house,president,state_house_president_2000.json,39,2892671,2892666,-5,True,9.5,9.5,0.0,REP,REP,False,20212,20212
2024,state_house,president,state_house_president_2000.json,40,2892671,2892666,-5,True,15.35,15.35,0.0,REP,REP,False,30923,30923
2024,state_house,president,state_house_president_2000.json,41,2892671,2892666,-5,True,17.53,17.53,0.0,REP,REP,False,10462,10462
2024,state_house,president,state_house_president_2000.json,42,2892671,2892666,-5,True,-28.92,-28.92,0.0,DEM,DEM,False,15239,15239
2024,state_house,president,state_house_president_2000.json,43,2892671,2892666,-5,True,16.28,16.28,0.0,REP,REP,False,23400,23400
2024,state_house,president,state_house_president_2000.json,44,2892671,2892666,-5,True,-4.37,-4.37,0.0,DEM,DEM,False,26917,26917
2024,state_house,president,state_house_president_2000.json,45,2892671,2892666,-5,True,10.98,10.98,0.0,REP,REP,False,11620,11620
2024,state_house,president,state_house_president_2000.json,46,2892671,2892666,-5,True,-3.85,-3.85,0.0,DEM,DEM,False,26298,26298
2024,state_house,president,state_house_president_2000.json,47,2892671,2892666,-5,True,-30.84,-30.84,0.0,DEM,DEM,False,21875,21875
2024,state_house,president,state_house_president_2000.json,48,2892671,2892666,-5,True,-19.3,-19.3,0.0,DEM,DEM,False,17950,17950
2024,state_house,president,state_house_president_2000.json,49,2892671,2892666,-5,True,-2.79,-2.79,0.0,DEM,DEM,False,25555,25555
2024,state_house,president,state_house_president_2000.json,50,2892671,2892666,-5,True,-18.04,-18.04,0.0,DEM,DEM,False,28949,28949
2024,state_house,president,state_house_president_2000.json,51,2892671,2892666,-5,True,19.18,19.18,0.0,REP,REP,False,22196,22196
2024,state_house,president,state_house_president_2000.json,52,2892671,2892666,-5,True,6.97,6.97,0.0,REP,REP,False,27141,27141
2024,state_house,president,state_house_president_2000.json,53,2892671,2892666,-5,True,34.4,34.4,0.0,REP,REP,False,12555,12555
2024,state_house,president,state_house_president_2000.json,54,2892671,2892666,-5,True,2.97,2.97,0.0,REP,REP,False,23110,23110
2024,state_house,president,state_house_president_2000.json,55,2892671,2892666,-5,True,6.38,6.38,0.0,REP,REP,False,24220,24220
2024,state_house,president,state_house_president_2000.json,56,2892671,2892666,-5,True,-26.33,-26.33,0.0,DEM,DEM,False,28740,28740
2024,state_house,president,state_house_president_2000.json,57,2892671,2892666,-5,True,-3.16,-3.16,0.0,DEM,DEM,False,31737,31737
2024,state_house,president,state_house_president_2000.json,58,2892671,2892666,-5,True,-15.91,-15.91,0.0,DEM,DEM,False,25830,25830
2024,state_house,president,state_house_president_2000.json,59,2892671,2892666,-5,True,18.57,18.57,0.0,REP,REP,False,24797,24797
2024,state_house,president,state_house_president_2000.json,60,2892671,2892666,-5,True,-4.25,-4.25,0.0,DEM,DEM,False,24570,24570
2024,state_house,president,state_house_president_2000.json,61,2892671,2892666,-5,True,-17.67,-17.67,0.0,DEM,DEM,False,30403,30403
2024,state_house,president,state_house_president_2000.json,62,2892671,2892666,-5,True,35.38,35.38,0.0,REP,REP,False,25779,25779
2024,state_house,president,state_house_president_2000.json,63,2892671,2892666,-5,True,22.72,22.72,0.0,REP,REP,False,23774,23774
2024,state_house,president,state_house_president_2000.json,64,2892671,2892666,-5,True,27.48,27.48,0.0,REP,REP,False,23342,23342
2024,state_house,president,state_house_president_2000.json,65,2892671,2892666,-5,True,17.52,17.52,0.0,REP,REP,False,32554,32554
2024,state_house,president,state_house_president_2000.json,66,2892671,2892666,-5,True,9.89,9.89,0.0,REP,REP,False,11895,11895
2024,state_house,president,state_house_president_2000.json,67,2892671,2892666,-5,True,29.72,29.72,0.0,REP,REP,False,31793,31793
2024,state_house,president,state_house_president_2000.json,68,2892671,2892666,-5,True,45.19,45.19,0.0,REP,REP,False,12592,12592
2024,state_house,president,state_house_president_2000.json,69,2892671,2892666,-5,True,43.97,43.97,0.0,REP,REP,False,18480,18480
2024,state_house,president,state_house_president_2000.json,70,2892671,2892666,-5,True,45.68,45.68,0.0,REP,REP,False,27160,27160
2024,state_house,president,state_house_president_2000.json,71,2892671,2892666,-5,True,2.54,2.54,0.0,REP,REP,False,24991,24991
2024,state_house,president,state_house_president_2000.json,72,2892671,2892666,-5,True,-22.37,-22.37,0.0,DEM,DEM,False,26293,26293
2024,state_house,president,state_house_president_2000.json,73,2892671,2892666,-5,True,30.55,30.55,0.0,REP,REP,False,21990,21990
2024,state_house,president,state_house_president_2000.json,74,2892671,2892666,-5,True,35.62,35.62,0.0,REP,REP,False,34023,34023
2024,state_house,president,state_house_president_2000.json,75,2892671,2892666,-5,True,28.96,28.96,0.0,REP,REP,False,23773,23773
2024,state_house,president,state_house_president_2000.json,76,2892671,2892666,-5,True,22.18,22.18,0.0,REP,REP,False,25944,25944
2024,state_house,president,state_house_president_2000.json,77,2892671,2892666,-5,True,47.44,47.44,0.0,REP,REP,False,31467,31467
2024,state_house,president,state_house_president_2000.json,78,2892671,2892666,-5,True,38.58,38.58,0.0,REP,REP,False,25304,25304
2024,state_house,president,state_house_president_2000.json,79,2892671,2892666,-5,True,17.68,17.68,0.0,REP,REP,False,32952,32952
2024,state_house,president,state_house_president_2000.json,80,2892671,2892666,-5,True,43.41,43.41,0.0,REP,REP,False,25726,25726
2024,state_house,president,state_house_president_2000.json,81,2892671,2892666,-5,True,30.39,30.39,0.0,REP,REP,False,26225,26225
2024,state_house,president,state_house_president_2000.json,82,2892671,2892666,-5,True,41.08,41.08,0.0,REP,REP,False,15230,15230
2024,state_house,president,state_house_president_2000.json,83,2892671,2892666,-5,True,39.83,39.83,0.0,REP,REP,False,26665,26665
2024,state_house,president,state_house_president_2000.json,84,2892671,2892666,-5,True,27.01,27.01,0.0,REP,REP,False,22405,22405
2024,state_house,president,state_house_president_2000.json,85,2892671,2892666,-5,True,34.34,34.34,0.0,REP,REP,False,34512,34512
2024,state_house,president,state_house_president_2000.json,86,2892671,2892666,-5,True,21.3,21.3,0.0,REP,REP,False,30616,30616
2024,state_house,president,state_house_president_2000.json,87,2892671,2892666,-5,True,32.4,32.4,0.0,REP,REP,False,27722,27722
2024,state_house,president,state_house_president_2000.json,88,2892671,2892666,-5,True,-11.36,-11.36,0.0,DEM,DEM,False,23448,23448
2024,state_house,president,state_house_president_2000.json,89,2892671,2892666,-5,True,37.99,37.99,0.0,REP,REP,False,23897,23897
2024,state_house,president,state_house_president_2000.json,90,2892671,2892666,-5,True,36.07,36.07,0.0,REP,REP,False,30696,30696
2024,state_house,president,state_house_president_2000.json,91,2892671,2892666,-5,True,29.33,29.33,0.0,REP,REP,False,29055,29055
