line_year,file,year,scope,contest_type,district,production_margin_pct,pilot_margin_pct,pilot_minus_production_pp,production_winner,pilot_winner,winner_flip,production_total_votes,pilot_total_votes
2024,state_senate_governor_2000.json,2000,state_senate,governor,44,4.43,3.21,-1.22,REP,REP,False,62648,62554
2024,state_senate_governor_2000.json,2000,state_senate,governor,45,19.07,19.38,0.31,REP,REP,False,70616,69599
2024,state_senate_governor_2000.json,2000,state_senate,governor,46,2.55,2.11,-0.44,REP,REP,False,64252,64566
2024,state_senate_governor_2000.json,2000,state_senate,governor,47,6.29,5.1,-1.19,REP,REP,False,74755,82122
2024,state_senate_governor_2000.json,2000,state_senate,governor,49,-4.23,-3.83,0.4,DEM,DEM,False,64720,64422
2024,state_senate_governor_2000.json,2000,state_senate,governor,50,2.81,3.79,0.98,REP,REP,False,80346,74227
2024,state_house_president_2004.json,2004,state_house,president,1,17.67,17.08,-0.59,REP,REP,False,32714,32167
2024,state_house_president_2004.json,2004,state_house,president,2,5.83,4.88,-0.95,REP,REP,False,37519,35136
2024,state_house_president_2004.json,2004,state_house,president,3,25.43,26.07,0.64,REP,REP,False,33998,33238
2024,state_house_president_2004.json,2004,state_house,president,4,15.71,17.13,1.42,REP,REP,False,26005,27374
2024,state_house_president_2004.json,2004,state_house,president,5,-8.17,-5.5,2.67,DEM,DEM,False,29662,29663
2024,state_house_president_2004.json,2004,state_house,president,6,26.18,26.76,0.58,REP,REP,False,19687,23385
2024,state_house_president_2004.json,2004,state_house,president,7,13.27,9.06,-4.21,REP,REP,False,26413,24094
2024,state_house_president_2004.json,2004,state_house,president,8,-13.61,-13.87,-0.26,DEM,DEM,False,25216,25168
2024,state_house_president_2004.json,2004,state_house,president,9,25.36,25.14,-0.22,REP,REP,False,28426,28471
2024,state_house_president_2004.json,2004,state_house,president,10,16.71,26.7,9.99,REP,REP,False,30624,29248
2024,state_house_president_2004.json,2004,state_house,president,11,7.46,5.66,-1.8,REP,REP,False,44153,39829
2024,state_house_president_2004.json,2004,state_house,president,12,9.07,13.4,4.33,REP,REP,False,34164,34158
2024,state_house_president_2004.json,2004,state_house,president,13,37.84,36.17,-1.67,REP,REP,False,29334,30084
2024,state_house_president_2004.json,2004,state_house,president,14,33.79,31.98,-1.81,REP,REP,False,14056,14098
2024,state_house_president_2004.json,2004,state_house,president,15,44.05,42.2,-1.85,REP,REP,False,18167,18592
2024,state_house_president_2004.json,2004,state_house,president,16,25.41,24.55,-0.86,REP,REP,False,21752,21669
2024,state_house_president_2004.json,2004,state_house,president,17,17.22,16.69,-0.53,REP,REP,False,24706,22872
2024,state_house_president_2004.json,2004,state_house,president,18,-10.73,-11.01,-0.28,DEM,DEM,False,32342,31482
2024,state_house_president_2004.json,2004,state_house,president,19,27.48,27.14,-0.34,REP,REP,False,28534,31760
2024,state_house_president_2004.json,2004,state_house,president,20,27.01,26.67,-0.34,REP,REP,False,33642,33124
2024,state_house_president_2004.json,2004,state_house,president,21,22.37,18.89,-3.48,REP,REP,False,10253,16588
2024,state_house_president_2004.json,2004,state_house,president,22,8.83,8.75,-0.08,REP,REP,False,34601,34618
2024,state_house_president_2004.json,2004,state_house,president,23,-14.07,-16.07,-2.0,DEM,DEM,False,39564,39567
2024,state_house_president_2004.json,2004,state_house,president,24,7.93,8.89,0.96,REP,REP,False,32341,32470
2024,state_house_president_2004.json,2004,state_house,president,25,13.31,15.03,1.72,REP,REP,False,35867,35641
2024,state_house_president_2004.json,2004,state_house,president,26,35.11,32.29,-2.82,REP,REP,False,20489,16725
2024,state_house_president_2004.json,2004,state_house,president,27,-21.01,-22.44,-1.43,DEM,DEM,False,36444,36444
2024,state_house_president_2004.json,2004,state_house,president,28,39.23,36.25,-2.98,REP,REP,False,27045,29771
2024,state_house_president_2004.json,2004,state_house,president,29,-37.69,-39.47,-1.78,DEM,DEM,False,25514,30467
2024,state_house_president_2004.json,2004,state_house,president,30,-44.9,-44.53,0.37,DEM,DEM,False,39268,36714
2024,state_house_president_2004.json,2004,state_house,president,31,-48.79,-46.53,2.26,DEM,DEM,False,22563,22543
2024,state_house_president_2004.json,2004,state_house,president,32,-6.9,-4.44,2.46,DEM,DEM,False,28784,31002
2024,state_house_president_2004.json,2004,state_house,president,33,-10.45,-4.14,6.31,DEM,DEM,False,27265,23408
2024,state_house_president_2004.json,2004,state_house,president,34,1.81,-2.94,-4.75,REP,DEM,True,47850,43507
2024,state_house_president_2004.json,2004,state_house,president,35,35.41,28.59,-6.82,REP,REP,False,25062,30604
2024,state_house_president_2004.json,2004,state_house,president,36,25.53,22.37,-3.16,REP,REP,False,18635,21959
2024,state_house_president_2004.json,2004,state_house,president,37,33.1,26.75,-6.35,REP,REP,False,21549,22361
2024,state_house_president_2004.json,2004,state_house,president,38,-51.39,-59.01,-7.62,DEM,DEM,False,31070,24972
2024,state_house_president_2004.json,2004,state_house,president,39,8.1,1.49,-6.61,REP,REP,False,16821,19997
2024,state_house_president_2004.json,2004,state_house,president,40,12.0,8.17,-3.83,REP,REP,False,42037,40652
2024,state_house_president_2004.json,2004,state_house,president,41,12.51,6.51,-6.0,REP,REP,False,19047,16155
2024,state_house_president_2004.json,2004,state_house,president,42,-22.16,-24.97,-2.81,DEM,DEM,False,19236,16920
2024,state_house_president_2004.json,2004,state_house,president,43,19.85,22.03,2.18,REP,REP,False,17729,28687
2024,state_house_president_2004.json,2004,state_house,president,44,-1.12,-3.73,-2.61,DEM,DEM,False,41742,33170
2024,state_house_president_2004.json,2004,state_house,president,45,13.17,15.13,1.96,REP,REP,False,16520,16487
2024,state_house_president_2004.json,2004,state_house,president,46,9.33,7.43,-1.9,REP,REP,False,30036,30379
2024,state_house_president_2004.json,2004,state_house,president,47,-14.22,-15.34,-1.12,DEM,DEM,False,25027,24674
2024,state_house_president_2004.json,2004,state_house,president,48,-7.84,-7.92,-0.08,DEM,DEM,False,22635,22596
2024,state_house_president_2004.json,2004,state_house,president,49,-11.26,-15.26,-4.0,DEM,DEM,False,35847,30590
2024,state_house_president_2004.json,2004,state_house,president,50,2.65,-24.57,-27.22,REP,DEM,True,43786,36125
2024,state_house_president_2004.json,2004,state_house,president,51,23.52,23.07,-0.45,REP,REP,False,26918,26260
2024,state_house_president_2004.json,2004,state_house,president,52,6.37,11.18,4.81,REP,REP,False,30340,30846
2024,state_house_president_2004.json,2004,state_house,president,53,38.17,38.27,0.1,REP,REP,False,19709,17197
2024,state_house_president_2004.json,2004,state_house,president,54,11.66,15.93,4.27,REP,REP,False,28440,19107
2024,state_house_president_2004.json,2004,state_house,president,55,14.41,15.78,1.37,REP,REP,False,32878,30678
2024,state_house_president_2004.json,2004,state_house,president,56,-37.61,-34.5,3.11,DEM,DEM,False,29803,37380
2024,state_house_president_2004.json,2004,state_house,president,57,-10.74,-8.55,2.19,DEM,DEM,False,34407,33636
2024,state_house_president_2004.json,2004,state_house,president,58,-31.04,-29.14,1.9,DEM,DEM,False,37298,31830
2024,state_house_president_2004.json,2004,state_house,president,59,38.77,38.81,0.04,REP,REP,False,30083,35691
2024,state_house_president_2004.json,2004,state_house,president,60,-5.09,-4.3,0.79,DEM,DEM,False,30728,28048
2024,state_house_president_2004.json,2004,state_house,president,61,-36.29,-34.94,1.35,DEM,DEM,False,42147,36953
2024,state_house_president_2004.json,2004,state_house,president,62,30.71,32.08,1.37,REP,REP,False,24657,33212
2024,state_house_president_2004.json,2004,state_house,president,63,19.79,20.81,1.02,REP,REP,False,27964,27787
2024,state_house_president_2004.json,2004,state_house,president,64,24.61,25.66,1.05,REP,REP,False,26213,26422
2024,state_house_president_2004.json,2004,state_house,president,65,22.49,22.43,-0.06,REP,REP,False,37388,37417
2024,state_house_president_2004.json,2004,state_house,president,66,8.61,-8.42,-17.03,REP,DEM,True,9255,28682
2024,state_house_president_2004.json,2004,state_house,president,67,31.01,32.54,1.53,REP,REP,False,35633,35637
2024,state_house_president_2004.json,2004,state_house,president,68,50.29,45.48,-4.81,REP,REP,False,14938,14528
2024,state_house_president_2004.json,2004,state_house,president,69,48.39,47.08,-1.31,REP,REP,False,22411,25026
2024,state_house_president_2004.json,2004,state_house,president,70,49.29,49.0,-0.29,REP,REP,False,31489,30608
2024,state_house_president_2004.json,2004,state_house,president,71,-8.83,-11.08,-2.25,DEM,DEM,False,32579,31027
2024,state_house_president_2004.json,2004,state_house,president,72,-27.39,-29.49,-2.1,DEM,DEM,False,33214,31352
2024,state_house_president_2004.json,2004,state_house,president,73,32.63,31.64,-0.99,REP,REP,False,24620,26830
2024,state_house_president_2004.json,2004,state_house,president,74,38.61,36.68,-1.93,REP,REP,False,32021,34090
2024,state_house_president_2004.json,2004,state_house,president,75,36.59,34.63,-1.96,REP,REP,False,28950,29783
2024,state_house_president_2004.json,2004,state_house,president,76,26.04,24.84,-1.2,REP,REP,False,31931,29438
2024,state_house_president_2004.json,2004,state_house,president,77,51.28,49.35,-1.93,REP,REP,False,37215,36706
2024,state_house_president_2004.json,2004,state_house,president,78,47.91,40.66,-7.25,REP,REP,False,33716,33751
2024,state_house_president_2004.json,2004,state_house,president,79,22.4,23.8,1.4,REP,REP,False,37069,37612
2024,state_house_president_2004.json,2004,state_house,president,80,50.05,49.43,-0.62,REP,REP,False,27227,29351
2024,state_house_president_2004.json,2004,state_house,president,81,35.04,34.31,-0.73,REP,REP,False,32267,30023
2024,state_house_president_2004.json,2004,state_house,president,82,42.78,42.04,-0.74,REP,REP,False,24164,19075
2024,state_house_president_2004.json,2004,state_house,president,83,44.42,42.07,-2.35,REP,REP,False,26755,32598
2024,state_house_president_2004.json,2004,state_house,president,84,32.82,28.06,-4.76,REP,REP,False,36213,21406
2024,state_house_president_2004.json,2004,state_house,president,85,36.46,32.48,-3.98,REP,REP,False,38109,38977
2024,state_house_president_2004.json,2004,state_house,president,86,23.39,23.36,-0.03,REP,REP,False,30762,30712
2024,state_house_president_2004.json,2004,state_house,president,87,37.63,34.48,-3.15,REP,REP,False,33208,33212
2024,state_house_president_2004.json,2004,state_house,president,88,-17.72,-20.29,-2.57,DEM,DEM,False,24107,25402
2024,state_house_president_2004.json,2004,state_house,president,89,39.34,38.74,-0.6,REP,REP,False,32892,28298
2024,state_house_president_2004.json,2004,state_house,president,90,41.8,38.88,-2.92,REP,REP,False,31723,34478
2024,state_house_president_2004.json,2004,state_house,president,91,33.11,29.98,-3.13,REP,REP,False,31778,32309
2024,state_house_president_2004.json,2004,state_house,president,92,-3.66,-6.32,-2.66,DEM,DEM,False,15851,14277
2024,state_house_president_2004.json,2004,state_house,president,93,21.3,12.8,-8.5,REP,REP,False,38839,38912
2024,state_house_president_2004.json,2004,state_house,president,94,41.6,39.43,-2.17,REP,REP,False,37023,34193
2024,state_house_president_2004.json,2004,state_house,president,95,41.07,40.97,-0.1,REP,REP,False,14299,33548
2024,state_house_president_2004.json,2004,state_house,president,96,32.91,32.89,-0.02,REP,REP,False,32256,32606
2024,state_house_president_2004.json,2004,state_house,president,97,35.9,35.87,-0.03,REP,REP,False,29579,29436
2024,state_house_president_2004.json,2004,state_house,president,98,32.33,28.69,-3.64,REP,REP,False,25329,26539
2024,state_house_president_2004.json,2004,state_house,president,99,-36.52,-38.96,-2.44,DEM,DEM,False,14027,17257
2024,state_house_president_2004.json,2004,state_house,president,100,4.36,1.72,-2.64,REP,REP,False,31364,29813
2024,state_house_president_2004.json,2004,state_house,president,101,7.31,4.71,-2.6,REP,REP,False,18816,22043
2024,state_house_president_2004.json,2004,state_house,president,102,-32.39,-34.76,-2.37,DEM,DEM,False,25102,23411
2024,state_house_president_2004.json,2004,state_house,president,103,27.9,25.3,-2.6,REP,REP,False,23056,23416
2024,state_house_president_2004.json,2004,state_house,president,104,21.18,18.63,-2.55,REP,REP,False,36230,34683
2024,state_house_president_2004.json,2004,state_house,president,105,39.52,36.65,-2.87,REP,REP,False,38636,39432
2024,state_house_president_2004.json,2004,state_house,president,106,-2.41,-5.62,-3.21,DEM,DEM,False,17903,17325
2024,state_house_president_2004.json,2004,state_house,president,107,-67.4,-68.56,-1.16,DEM,DEM,False,26209,24364
2024,state_house_president_2004.json,2004,state_house,president,108,42.76,40.06,-2.7,REP,REP,False,25072,23448
2024,state_house_president_2004.json,2004,state_house,president,109,37.26,34.44,-2.82,REP,REP,False,24874,25731
2024,state_house_president_2004.json,2004,state_house,president,110,24.46,27.7,3.24,REP,REP,False,28388,29606
2024,state_house_president_2004.json,2004,state_house,president,111,37.37,29.41,-7.96,REP,REP,False,30278,31951
2024,state_house_president_2004.json,2004,state_house,president,112,-34.09,-36.39,-2.3,DEM,DEM,False,26473,25152
2024,state_house_president_2004.json,2004,state_house,president,113,30.75,25.24,-5.51,REP,REP,False,39094,34151
2024,state_house_president_2004.json,2004,state_house,president,114,18.97,11.42,-7.55,REP,REP,False,35471,33160
2024,state_house_president_2004.json,2004,state_house,president,115,26.42,0.14,-26.28,REP,REP,False,34080,33951
2024,state_house_president_2004.json,2004,state_house,president,116,-26.61,-8.46,18.15,DEM,DEM,False,35435,37918
2024,state_house_president_2004.json,2004,state_house,president,117,30.08,29.39,-0.69,REP,REP,False,32713,34623
2024,state_house_president_2004.json,2004,state_house,president,118,13.58,12.0,-1.58,REP,REP,False,35395,35387
2024,state_house_president_2004.json,2004,state_house,president,119,16.0,11.72,-4.28,REP,REP,False,34806,34800
2024,state_house_president_2004.json,2004,state_house,president,120,33.84,30.91,-2.93,REP,REP,False,35077,35084
2024,state_senate_president_2004.json,2004,state_senate,president,1,1.76,1.95,0.19,REP,REP,False,77536,77536
2024,state_senate_president_2004.json,2004,state_senate,president,2,7.99,7.3,-0.69,REP,REP,False,82889,82891
2024,state_senate_president_2004.json,2004,state_senate,president,3,18.81,22.01,3.2,REP,REP,False,80458,80502
2024,state_senate_president_2004.json,2004,state_senate,president,4,10.67,16.87,6.2,REP,REP,False,77053,77063
2024,state_senate_president_2004.json,2004,state_senate,president,5,-0.66,-1.4,-0.74,DEM,DEM,False,74722,74722
2024,state_senate_president_2004.json,2004,state_senate,president,6,39.27,39.26,-0.01,REP,REP,False,37277,37287
2024,state_senate_president_2004.json,2004,state_senate,president,7,21.39,21.07,-0.32,REP,REP,False,71724,70850
2024,state_senate_president_2004.json,2004,state_senate,president,8,3.8,4.76,0.96,REP,REP,False,68694,69602
2024,state_senate_president_2004.json,2004,state_senate,president,9,12.41,12.97,0.56,REP,REP,False,71160,71229
2024,state_senate_president_2004.json,2004,state_senate,president,10,36.13,36.1,-0.03,REP,REP,False,54357,54445
2024,state_senate_president_2004.json,2004,state_senate,president,11,8.29,8.85,0.56,REP,REP,False,74268,74159
2024,state_senate_president_2004.json,2004,state_senate,president,12,27.08,25.63,-1.45,REP,REP,False,53735,53601
2024,state_senate_president_2004.json,2004,state_senate,president,13,29.04,23.77,-5.27,REP,REP,False,52521,54818
2024,state_senate_president_2004.json,2004,state_senate,president,14,-29.45,-30.98,-1.53,DEM,DEM,False,47941,46078
2024,state_senate_president_2004.json,2004,state_senate,president,15,-4.88,-11.61,-6.73,DEM,DEM,False,79376,73952
2024,state_senate_president_2004.json,2004,state_senate,president,16,3.12,0.21,-2.91,REP,REP,False,91276,86048
2024,state_senate_president_2004.json,2004,state_senate,president,17,16.89,13.01,-3.88,REP,REP,False,35527,38743
2024,state_senate_president_2004.json,2004,state_senate,president,18,21.83,18.24,-3.59,REP,REP,False,60803,68264
2024,state_senate_president_2004.json,2004,state_senate,president,19,-3.35,-5.29,-1.94,DEM,DEM,False,71887,62453
2024,state_senate_president_2004.json,2004,state_senate,president,20,-23.43,-25.54,-2.11,DEM,DEM,False,56957,70008
2024,state_senate_president_2004.json,2004,state_senate,president,21,26.92,25.02,-1.9,REP,REP,False,61721,71203
2024,state_senate_president_2004.json,2004,state_senate,president,22,-32.65,-33.86,-1.21,DEM,DEM,False,78616,65088
2024,state_senate_president_2004.json,2004,state_senate,president,23,-10.11,-21.41,-11.3,DEM,DEM,False,88804,88725
2024,state_senate_president_2004.json,2004,state_senate,president,24,-6.08,-6.65,-0.57,DEM,DEM,False,56506,56432
2024,state_senate_president_2004.json,2004,state_senate,president,25,30.07,28.58,-1.49,REP,REP,False,70523,68729
2024,state_senate_president_2004.json,2004,state_senate,president,26,32.71,32.87,0.16,REP,REP,False,73988,84361
2024,state_senate_president_2004.json,2004,state_senate,president,27,4.78,6.07,1.29,REP,REP,False,78993,76269
2024,state_senate_president_2004.json,2004,state_senate,president,28,-36.2,-33.78,2.42,DEM,DEM,False,83725,76160
2024,state_senate_president_2004.json,2004,state_senate,president,29,22.98,23.11,0.13,REP,REP,False,80893,82445
2024,state_senate_president_2004.json,2004,state_senate,president,30,44.51,43.32,-1.19,REP,REP,False,76172,76040
2024,state_senate_president_2004.json,2004,state_senate,president,31,40.11,38.1,-2.01,REP,REP,False,78333,83260
2024,state_senate_president_2004.json,2004,state_senate,president,32,-13.59,-15.81,-2.22,DEM,DEM,False,80209,75303
2024,state_senate_president_2004.json,2004,state_senate,president,33,37.67,36.61,-1.06,REP,REP,False,77420,77469
2024,state_senate_president_2004.json,2004,state_senate,president,34,35.84,34.5,-1.34,REP,REP,False,58020,58123
2024,state_senate_president_2004.json,2004,state_senate,president,35,47.3,44.44,-2.86,REP,REP,False,52917,53132
2024,state_senate_president_2004.json,2004,state_senate,president,36,44.37,41.98,-2.39,REP,REP,False,84059,83986
2024,state_senate_president_2004.json,2004,state_senate,president,37,35.91,34.21,-1.7,REP,REP,False,68383,68606
2024,state_senate_president_2004.json,2004,state_senate,president,38,6.93,5.37,-1.56,REP,REP,False,48143,49248
2024,state_senate_president_2004.json,2004,state_senate,president,39,-3.51,-6.14,-2.63,DEM,DEM,False,51614,52108
2024,state_senate_president_2004.json,2004,state_senate,president,40,-23.16,-26.13,-2.97,DEM,DEM,False,60273,60617
2024,state_senate_president_2004.json,2004,state_senate,president,41,-39.35,-41.63,-2.28,DEM,DEM,False,64938,63548
2024,state_senate_president_2004.json,2004,state_senate,president,42,35.31,32.88,-2.43,REP,REP,False,86724,85966
2024,state_senate_president_2004.json,2004,state_senate,president,43,38.18,35.36,-2.82,REP,REP,False,58958,58239
2024,state_senate_president_2004.json,2004,state_senate,president,44,32.61,29.84,-2.77,REP,REP,False,71455,72032
2024,state_senate_president_2004.json,2004,state_senate,president,45,36.21,36.0,-0.21,REP,REP,False,81220,79758
2024,state_senate_president_2004.json,2004,state_senate,president,46,28.91,17.4,-11.51,REP,REP,False,72685,73714
2024,state_senate_president_2004.json,2004,state_senate,president,47,26.11,20.05,-6.06,REP,REP,False,87502,94472
2024,state_senate_president_2004.json,2004,state_senate,president,48,31.8,29.3,-2.5,REP,REP,False,76939,76903
2024,state_senate_president_2004.json,2004,state_senate,president,49,-2.79,0.3,3.09,DEM,REP,True,79065,78029
2024,state_senate_president_2004.json,2004,state_senate,president,50,22.4,19.31,-3.09,REP,REP,False,92045,86793
2024,state_house_governor_2004.json,2004,state_house,governor,1,-12.38,-13.71,-1.33,DEM,DEM,False,32206,31690
2024,state_house_governor_2004.json,2004,state_house,governor,2,-25.88,-24.75,1.13,DEM,DEM,False,37677,35294
2024,state_house_governor_2004.json,2004,state_house,governor,3,-1.13,-2.77,-1.64,DEM,DEM,False,33636,32882
2024,state_house_governor_2004.json,2004,state_house,governor,4,-13.31,-13.26,0.05,DEM,DEM,False,26146,27554
2024,state_house_governor_2004.json,2004,state_house,governor,6,-3.45,-5.52,-2.07,DEM,DEM,False,19595,23257
2024,state_house_governor_2004.json,2004,state_house,governor,7,-25.65,-23.16,2.49,DEM,DEM,False,26538,24174
2024,state_house_governor_2004.json,2004,state_house,governor,8,-28.64,-32.2,-3.56,DEM,DEM,False,24652,24499
2024,state_house_governor_2004.json,2004,state_house,governor,9,-6.52,-3.58,2.94,DEM,DEM,False,28419,28571
2024,state_house_governor_2004.json,2004,state_house,governor,10,-1.03,-0.48,0.55,DEM,DEM,False,30949,29532
2024,state_house_governor_2004.json,2004,state_house,governor,11,-17.66,-16.8,0.86,DEM,DEM,False,44187,39843
2024,state_house_governor_2004.json,2004,state_house,governor,12,-13.86,-13.87,-0.01,DEM,DEM,False,34004,33998
2024,state_house_governor_2004.json,2004,state_house,governor,13,2.25,3.99,1.74,REP,REP,False,28626,29371
2024,state_house_governor_2004.json,2004,state_house,governor,14,-2.62,-2.53,0.09,DEM,DEM,False,14366,14408
2024,state_house_governor_2004.json,2004,state_house,governor,15,6.46,6.14,-0.32,REP,REP,False,17884,18314
2024,state_house_governor_2004.json,2004,state_house,governor,16,-2.55,-2.54,0.01,DEM,DEM,False,22116,21646
2024,state_house_governor_2004.json,2004,state_house,governor,17,-13.64,-11.58,2.06,DEM,DEM,False,24496,22650
2024,state_house_governor_2004.json,2004,state_house,governor,18,-14.13,-26.23,-12.1,DEM,DEM,False,32275,31361
2024,state_house_governor_2004.json,2004,state_house,governor,19,-9.05,-7.54,1.51,DEM,DEM,False,28409,31678
2024,state_house_governor_2004.json,2004,state_house,governor,20,-4.7,3.57,8.27,DEM,REP,True,33671,33174
2024,state_house_governor_2004.json,2004,state_house,governor,21,-11.71,-5.95,5.76,DEM,DEM,False,10276,16611
2024,state_house_governor_2004.json,2004,state_house,governor,22,-21.77,-21.75,0.02,DEM,DEM,False,34605,34624
2024,state_house_governor_2004.json,2004,state_house,governor,23,-47.55,-47.54,0.01,DEM,DEM,False,39363,39367
2024,state_house_governor_2004.json,2004,state_house,governor,24,-21.2,-20.21,0.99,DEM,DEM,False,32205,32346
2024,state_house_governor_2004.json,2004,state_house,governor,25,-23.41,-24.36,-0.95,DEM,DEM,False,36304,36063
2024,state_house_governor_2004.json,2004,state_house,governor,26,4.53,2.79,-1.74,REP,REP,False,20461,16664
2024,state_house_governor_2004.json,2004,state_house,governor,28,-0.55,-0.76,-0.21,DEM,DEM,False,27189,29963
2024,state_house_governor_2004.json,2004,state_house,governor,29,-51.02,-49.08,1.94,DEM,DEM,False,25378,30348
2024,state_house_governor_2004.json,2004,state_house,governor,30,-52.22,-53.29,-1.07,DEM,DEM,False,39024,36460
2024,state_house_governor_2004.json,2004,state_house,governor,31,-55.34,-55.51,-0.17,DEM,DEM,False,22569,22541
2024,state_house_governor_2004.json,2004,state_house,governor,32,-31.85,-33.32,-1.47,DEM,DEM,False,29007,31271
2024,state_house_governor_2004.json,2004,state_house,governor,33,-26.32,-23.75,2.57,DEM,DEM,False,27310,23483
2024,state_house_governor_2004.json,2004,state_house,governor,34,-21.6,-23.24,-1.64,DEM,DEM,False,47877,43509
2024,state_house_governor_2004.json,2004,state_house,governor,35,-0.37,0.53,0.9,DEM,REP,True,25287,30893
2024,state_house_governor_2004.json,2004,state_house,governor,36,-6.29,-3.9,2.39,DEM,DEM,False,18774,22126
2024,state_house_governor_2004.json,2004,state_house,governor,37,2.23,-0.07,-2.3,REP,DEM,True,21861,22697
2024,state_house_governor_2004.json,2004,state_house,governor,38,-52.1,-65.07,-12.97,DEM,DEM,False,30955,24810
2024,state_house_governor_2004.json,2004,state_house,governor,39,-17.27,-21.27,-4.0,DEM,DEM,False,17013,20216
2024,state_house_governor_2004.json,2004,state_house,governor,40,-14.91,-14.82,0.09,DEM,DEM,False,42107,40650
2024,state_house_governor_2004.json,2004,state_house,governor,41,-15.04,-16.6,-1.56,DEM,DEM,False,19022,16105
2024,state_house_governor_2004.json,2004,state_house,governor,42,-29.88,-40.91,-11.03,DEM,DEM,False,19328,16876
2024,state_house_governor_2004.json,2004,state_house,governor,43,-19.35,-14.29,5.06,DEM,DEM,False,17883,28992
2024,state_house_governor_2004.json,2004,state_house,governor,44,-25.89,-30.53,-4.64,DEM,DEM,False,42023,33385
2024,state_house_governor_2004.json,2004,state_house,governor,45,-22.99,-16.28,6.71,DEM,DEM,False,16630,16650
2024,state_house_governor_2004.json,2004,state_house,governor,46,-27.86,-27.26,0.6,DEM,DEM,False,30114,30421
2024,state_house_governor_2004.json,2004,state_house,governor,47,-47.33,-48.29,-0.96,DEM,DEM,False,25734,25415
2024,state_house_governor_2004.json,2004,state_house,governor,48,-30.08,-30.1,-0.02,DEM,DEM,False,21678,21640
2024,state_house_governor_2004.json,2004,state_house,governor,49,-28.15,-31.57,-3.42,DEM,DEM,False,35599,30314
2024,state_house_governor_2004.json,2004,state_house,governor,50,-34.14,-39.69,-5.55,DEM,DEM,False,43914,35885
2024,state_house_governor_2004.json,2004,state_house,governor,51,-11.74,-10.65,1.09,DEM,DEM,False,26706,26040
2024,state_house_governor_2004.json,2004,state_house,governor,52,-21.71,-17.09,4.62,DEM,DEM,False,30068,30671
2024,state_house_governor_2004.json,2004,state_house,governor,53,1.29,8.07,6.78,REP,REP,False,19723,17235
2024,state_house_governor_2004.json,2004,state_house,governor,54,-16.72,-8.94,7.78,DEM,DEM,False,27679,18791
2024,state_house_governor_2004.json,2004,state_house,governor,55,-9.31,-11.3,-1.99,DEM,DEM,False,32099,29945
2024,state_house_governor_2004.json,2004,state_house,governor,56,-55.3,-45.36,9.94,DEM,DEM,False,29172,37119
2024,state_house_governor_2004.json,2004,state_house,governor,57,-26.86,-29.05,-2.19,DEM,DEM,False,34171,33406
2024,state_house_governor_2004.json,2004,state_house,governor,58,-37.23,-44.08,-6.85,DEM,DEM,False,37036,31589
2024,state_house_governor_2004.json,2004,state_house,governor,59,7.3,6.33,-0.97,REP,REP,False,30121,35730
2024,state_house_governor_2004.json,2004,state_house,governor,60,-23.9,-26.25,-2.35,DEM,DEM,False,30632,27946
2024,state_house_governor_2004.json,2004,state_house,governor,61,-40.61,-47.52,-6.91,DEM,DEM,False,41684,36500
2024,state_house_governor_2004.json,2004,state_house,governor,62,1.03,3.91,2.88,REP,REP,False,24622,33147
2024,state_house_governor_2004.json,2004,state_house,governor,63,-5.52,-5.22,0.3,DEM,DEM,False,27913,27725
2024,state_house_governor_2004.json,2004,state_house,governor,64,-0.46,-0.98,-0.52,DEM,DEM,False,26067,26287
2024,state_house_governor_2004.json,2004,state_house,governor,65,-15.52,-15.58,-0.06,DEM,DEM,False,37284,37314
2024,state_house_governor_2004.json,2004,state_house,governor,66,-14.33,-25.56,-11.23,DEM,DEM,False,9279,28246
2024,state_house_governor_2004.json,2004,state_house,governor,68,25.03,26.18,1.15,REP,REP,False,14666,14285
2024,state_house_governor_2004.json,2004,state_house,governor,69,24.27,23.1,-1.17,REP,REP,False,21989,24531
2024,state_house_governor_2004.json,2004,state_house,governor,70,18.58,17.84,-0.74,REP,REP,False,31965,31257
2024,state_house_governor_2004.json,2004,state_house,governor,71,-26.7,-27.67,-0.97,DEM,DEM,False,32366,30809
2024,state_house_governor_2004.json,2004,state_house,governor,72,-36.83,-41.85,-5.02,DEM,DEM,False,32958,31074
2024,state_house_governor_2004.json,2004,state_house,governor,73,2.05,-0.79,-2.84,REP,DEM,True,24592,26764
2024,state_house_governor_2004.json,2004,state_house,governor,74,6.26,8.47,2.21,REP,REP,False,32105,34197
2024,state_house_governor_2004.json,2004,state_house,governor,75,4.13,4.17,0.04,REP,REP,False,29013,29845
2024,state_house_governor_2004.json,2004,state_house,governor,76,-1.98,-3.91,-1.93,DEM,DEM,False,31779,29266
2024,state_house_governor_2004.json,2004,state_house,governor,77,15.48,15.49,0.01,REP,REP,False,37473,36969
2024,state_house_governor_2004.json,2004,state_house,governor,78,16.39,13.17,-3.22,REP,REP,False,33842,33681
2024,state_house_governor_2004.json,2004,state_house,governor,79,-16.94,-15.76,1.18,DEM,DEM,False,37240,37751
2024,state_house_governor_2004.json,2004,state_house,governor,80,14.15,15.15,1.0,REP,REP,False,27230,29358
2024,state_house_governor_2004.json,2004,state_house,governor,81,1.24,-0.75,-1.99,REP,DEM,True,32101,29854
2024,state_house_governor_2004.json,2004,state_house,governor,82,2.04,9.98,7.94,REP,REP,False,24137,19029
